id,cutoff_full,cutoff_domain
HMMsoil13407,112.0,111.9
HMMsoil13409,193.8,193.6
HMMsoil13412,136.3,136.2
HMMsoil13414,104.6,104.5
HMMsoil13417,180.6,180.5
HMMsoil13418,667.2,667.0
HMMsoil13556,165.2,159.2
HMMsoil13557,30.7,30.7
HMMsoil13559,160.2,160.1
HMMsoil13560,91.7,91.5
HMMsoil13561,271.3,271.2
HMMsoil13563,40.7,40.7
HMMsoil13564,88.3,88.2
HMMsoil13565,128.6,128.5
HMMsoil13566,126.3,126.1
HMMsoil13567,13.9,13.9
HMMsoil13569,67.0,66.9
HMMsoil13571,138.2,138.1
HMMsoil13572,588.9,588.7
HMMsoil13573,147.3,147.1
HMMsoil13575,43.2,43.1
HMMsoil13576,103.0,102.9
HMMsoil13577,844.9,844.8
HMMsoil13578,318.1,161.7
HMMsoil13581,222.2,222.1
HMMsoil13582,231.9,231.8
HMMsoil13583,143.9,143.7
HMMsoil13584,57.9,57.9
HMMsoil13585,692.0,691.9
HMMsoil13587,358.4,358.2
HMMsoil13588,78.3,78.2
HMMsoil13589,110.6,110.4
HMMsoil13590,48.2,48.0
HMMsoil13591,98.0,97.8
HMMsoil13595,106.1,105.9
HMMsoil13596,26.5,26.4
HMMsoil13597,427.7,427.6
HMMsoil13464,161.3,161.2
HMMsoil13465,545.0,544.9
HMMsoil13467,315.3,315.2
HMMsoil13468,292.3,292.1
HMMsoil13469,373.3,373.2
HMMsoil13470,214.2,214.1
HMMsoil13471,916.2,916.0
HMMsoil13472,653.7,653.5
HMMsoil13473,324.4,324.3
HMMsoil13474,305.5,305.3
HMMsoil13478,126.5,126.3
HMMsoil13479,128.2,128.1
HMMsoil13481,56.1,56.0
HMMsoil13482,106.0,105.8
HMMsoil13484,101.8,101.7
HMMsoil13485,224.4,224.2
HMMsoil13489,137.1,137.0
HMMsoil13490,236.0,235.8
HMMsoil13491,110.7,110.6
HMMsoil13492,70.0,69.9
HMMsoil13493,287.2,287.0
HMMsoil13606,505.9,505.8
HMMsoil13607,350.2,350.1
HMMsoil13608,210.8,210.7
HMMsoil13610,102.1,102.0
HMMsoil13611,308.5,308.3
HMMsoil13612,207.6,207.4
HMMsoil13613,169.8,169.6
HMMsoil13530,134.3,134.2
HMMsoil13536,238.7,238.6
HMMsoil13537,137.6,137.5
HMMsoil13538,33.8,33.8
HMMsoil13540,302.3,302.1
HMMsoil13543,69.3,69.2
HMMsoil13545,901.3,901.1
HMMsoil13547,338.0,337.8
HMMsoil13548,111.5,111.3
HMMsoil13549,80.9,80.8
HMMsoil13550,300.1,299.9
HMMsoil13551,537.4,537.2
HMMsoil13552,126.4,126.3
HMMsoil13555,102.2,102.1
HMMsoil13621,778.5,778.4
HMMsoil13622,233.4,119.1
HMMsoil13624,270.6,270.5
HMMsoil13626,935.0,934.9
HMMsoil13627,152.9,152.8
HMMsoil13628,172.1,172.0
HMMsoil13629,299.2,299.1
HMMsoil13631,957.8,957.6
HMMsoil13632,168.2,168.0
HMMsoil13633,146.9,146.7
HMMsoil13634,161.9,161.8
HMMsoil13636,89.9,89.8
HMMsoil13637,332.1,331.9
HMMsoil13638,214.1,213.9
HMMsoil13641,341.8,341.6
HMMsoil13642,163.2,163.1
HMMsoil13645,309.1,309.0
HMMsoil13647,63.3,63.3
HMMsoil13648,332.9,332.7
HMMsoil13649,212.1,211.9
HMMsoil13651,130.8,130.6
HMMsoil13654,300.8,150.9
HMMsoil13656,333.6,333.4
HMMsoil13657,250.9,250.8
HMMsoil13659,225.6,225.5
HMMsoil13660,490.0,489.8
HMMsoil13662,362.2,362.1
HMMsoil13663,92.8,92.6
HMMsoil13664,246.6,246.4
HMMsoil13665,250.1,250.0
HMMsoil13666,103.0,102.8
HMMsoil13667,525.5,525.3
HMMsoil13668,217.9,217.8
HMMsoil13669,157.0,156.9
HMMsoil13670,225.4,225.2
HMMsoil13671,174.9,174.8
HMMsoil13672,177.0,176.8
HMMsoil13673,190.5,190.4
HMMsoil13674,83.8,83.6
HMMsoil13675,597.5,597.4
HMMsoil13877,242.8,242.7
HMMsoil13878,42.0,42.0
HMMsoil13879,67.8,67.6
HMMsoil13880,496.4,496.3
HMMsoil13881,356.3,356.2
HMMsoil13882,276.3,276.1
HMMsoil13686,240.2,240.1
HMMsoil13687,230.9,230.8
HMMsoil13688,209.2,209.1
HMMsoil13689,144.4,144.3
HMMsoil13690,64.6,64.5
HMMsoil13691,50.2,50.2
HMMsoil13692,528.3,528.1
HMMsoil13693,402.3,402.1
HMMsoil13694,82.9,82.8
HMMsoil13695,42.6,42.5
HMMsoil13696,66.3,66.2
HMMsoil13697,153.6,153.5
HMMsoil13698,283.1,282.7
HMMsoil13699,68.4,68.3
HMMsoil13700,159.7,159.5
HMMsoil13701,194.7,194.6
HMMsoil13702,80.4,80.3
HMMsoil13703,243.9,243.6
HMMsoil13704,520.4,520.2
HMMsoil13705,64.0,63.8
HMMsoil13706,108.2,107.9
HMMsoil13707,33.6,33.5
HMMsoil13711,674.4,674.3
HMMsoil13712,218.4,218.2
HMMsoil13713,179.1,179.0
HMMsoil13716,844.1,844.0
HMMsoil13717,177.1,177.0
HMMsoil13719,262.2,262.1
HMMsoil13720,192.4,192.2
HMMsoil13721,35.5,35.3
HMMsoil13722,140.0,139.9
HMMsoil13723,153.9,153.7
HMMsoil13724,113.3,113.1
HMMsoil13725,241.4,241.2
HMMsoil13726,329.6,329.4
HMMsoil13727,161.9,161.8
HMMsoil13728,745.5,745.4
HMMsoil13729,156.0,152.7
HMMsoil13730,286.7,286.5
HMMsoil13731,171.3,171.1
HMMsoil13732,434.1,433.9
HMMsoil13733,106.2,106.1
HMMsoil13734,478.8,478.6
HMMsoil13735,169.6,169.5
HMMsoil13736,280.7,280.6
HMMsoil13737,71.6,71.5
HMMsoil13738,314.9,314.8
HMMsoil13739,175.4,175.2
HMMsoil13740,197.2,197.1
HMMsoil13741,176.5,176.4
HMMsoil13742,128.3,128.2
HMMsoil13745,589.8,589.7
HMMsoil13614,105.3,105.2
HMMsoil13615,395.3,395.1
HMMsoil13616,148.2,148.0
HMMsoil13617,117.1,117.0
HMMsoil13618,274.4,274.3
HMMsoil13620,141.2,141.1
HMMsoil13751,109.1,109.1
HMMsoil13757,176.5,176.3
HMMsoil13758,233.7,233.5
HMMsoil13759,59.9,59.9
HMMsoil13760,388.8,388.6
HMMsoil13761,664.1,664.0
HMMsoil13762,262.4,262.3
HMMsoil13763,138.8,138.5
HMMsoil13765,283.4,283.3
HMMsoil13766,37.9,37.9
HMMsoil13767,45.1,45.0
HMMsoil13768,180.9,180.8
HMMsoil13769,78.4,78.3
HMMsoil13771,95.6,95.5
HMMsoil13776,115.7,115.6
HMMsoil13778,140.0,139.8
HMMsoil13779,664.8,664.6
HMMsoil13781,100.2,100.1
HMMsoil13782,108.8,108.7
HMMsoil13783,231.1,229.5
HMMsoil13784,282.2,282.1
HMMsoil13785,204.9,204.8
HMMsoil13791,46.7,46.7
HMMsoil13793,375.2,375.1
HMMsoil13795,157.0,156.8
HMMsoil13798,119.3,119.2
HMMsoil13799,119.8,119.7
HMMsoil13800,430.3,430.1
HMMsoil13801,324.3,324.2
HMMsoil13802,318.1,317.1
HMMsoil13803,469.1,468.9
HMMsoil13804,148.5,148.3
HMMsoil13805,448.3,448.2
HMMsoil13808,353.1,352.9
HMMsoil13809,187.0,186.8
HMMsoil13810,128.5,128.3
HMMsoil13811,125.6,125.5
HMMsoil13676,352.4,352.3
HMMsoil13678,155.6,155.4
HMMsoil13679,180.6,180.4
HMMsoil13681,196.6,196.5
HMMsoil13683,59.5,59.4
HMMsoil13684,286.7,286.6
HMMsoil13818,518.0,517.8
HMMsoil13819,364.2,364.0
HMMsoil13820,266.3,266.2
HMMsoil13821,131.2,131.1
HMMsoil13822,79.6,79.5
HMMsoil13823,192.6,192.4
HMMsoil13824,123.3,123.2
HMMsoil13826,31.0,30.9
HMMsoil13828,121.4,121.2
HMMsoil13830,122.5,122.4
HMMsoil13831,422.3,422.1
HMMsoil13832,449.1,448.9
HMMsoil13833,83.9,83.7
HMMsoil13834,610.5,610.3
HMMsoil13835,84.4,84.3
HMMsoil13836,126.1,126.0
HMMsoil13838,168.1,168.0
HMMsoil13840,165.9,165.8
HMMsoil13841,104.1,104.0
HMMsoil13842,807.2,807.1
HMMsoil13843,778.9,778.7
HMMsoil13844,23.7,23.7
HMMsoil13845,99.3,99.2
HMMsoil13846,145.8,145.7
HMMsoil13847,121.8,121.7
HMMsoil13848,131.9,131.7
HMMsoil13849,88.9,88.8
HMMsoil13850,49.8,48.6
HMMsoil13854,93.3,93.2
HMMsoil13855,737.2,737.0
HMMsoil13856,400.4,400.2
HMMsoil13857,17.9,17.9
HMMsoil13858,42.5,42.5
HMMsoil13861,145.4,145.2
HMMsoil13862,314.9,314.8
HMMsoil13863,986.7,986.5
HMMsoil13864,150.3,150.2
HMMsoil13865,193.1,193.0
HMMsoil13866,536.9,536.8
HMMsoil13867,238.0,119.5
HMMsoil13868,184.8,184.6
HMMsoil13869,33.5,33.4
HMMsoil13871,145.3,145.2
HMMsoil13873,93.0,46.2
HMMsoil13874,100.6,100.5
HMMsoil13875,367.6,367.5
HMMsoil13876,267.4,267.3
HMMsoil13746,277.1,276.9
HMMsoil13747,166.6,166.4
HMMsoil13748,209.2,209.1
HMMsoil13749,202.9,202.7
HMMsoil13750,325.7,325.6
HMMsoil13883,84.1,84.1
HMMsoil13884,145.1,144.9
HMMsoil13885,126.2,126.1
HMMsoil13886,418.3,418.2
HMMsoil13887,188.8,188.7
HMMsoil13889,69.9,69.9
HMMsoil13890,140.7,140.5
HMMsoil13910,275.1,275.0
HMMsoil13911,513.8,513.7
HMMsoil13912,42.3,42.3
HMMsoil13913,130.4,123.5
HMMsoil13914,148.1,147.9
HMMsoil13916,185.7,185.6
HMMsoil13917,524.9,524.7
HMMsoil13918,277.4,277.2
HMMsoil13919,69.4,69.3
HMMsoil13920,121.1,121.0
HMMsoil13921,69.7,69.6
HMMsoil13922,144.6,144.5
HMMsoil13923,618.9,618.7
HMMsoil13924,192.9,192.7
HMMsoil13925,37.4,37.3
HMMsoil13946,117.4,117.3
HMMsoil13947,190.2,190.1
HMMsoil13948,844.0,843.8
HMMsoil13949,116.2,116.1
HMMsoil13950,444.3,444.2
HMMsoil13951,33.9,33.8
HMMsoil13953,281.2,281.0
HMMsoil13954,63.3,63.3
HMMsoil13955,527.1,526.9
HMMsoil13956,506.4,506.2
HMMsoil13957,219.9,219.8
HMMsoil13958,179.7,179.6
HMMsoil13959,217.1,217.0
HMMsoil13960,114.7,114.6
HMMsoil13961,223.2,223.0
HMMsoil13962,230.5,230.4
HMMsoil13963,263.1,262.9
HMMsoil13965,278.5,278.3
HMMsoil13966,64.8,64.6
HMMsoil13967,86.6,86.4
HMMsoil13968,167.4,167.3
HMMsoil13970,16.4,16.3
HMMsoil13971,119.9,119.7
HMMsoil13972,491.2,491.0
HMMsoil13973,196.3,196.1
HMMsoil13974,228.0,227.9
HMMsoil13975,385.2,385.0
HMMsoil13976,142.7,142.5
HMMsoil13978,478.6,478.4
HMMsoil13979,241.0,240.8
HMMsoil13981,63.5,63.4
HMMsoil13982,356.0,355.9
HMMsoil13983,135.7,135.6
HMMsoil13984,151.6,151.5
HMMsoil13985,444.8,444.6
HMMsoil13987,54.9,54.8
HMMsoil13988,83.7,83.6
HMMsoil13989,183.8,183.5
HMMsoil13990,468.2,468.1
HMMsoil13991,78.5,78.4
HMMsoil13992,428.9,428.8
HMMsoil13993,185.6,185.5
HMMsoil13994,289.8,289.7
HMMsoil13995,712.2,707.6
HMMsoil13996,324.4,324.3
HMMsoil13997,969.7,969.6
HMMsoil13891,73.9,73.5
HMMsoil13894,305.9,305.8
HMMsoil13895,269.6,269.5
HMMsoil13898,96.7,96.6
HMMsoil13900,26.0,26.0
HMMsoil13901,268.8,268.7
HMMsoil13904,219.8,219.6
HMMsoil13907,171.1,171.0
HMMsoil13908,343.1,342.9
HMMsoil13909,309.4,309.3
HMMsoil14013,221.6,221.4
HMMsoil14015,409.5,409.4
HMMsoil14016,93.9,93.8
HMMsoil14017,174.5,174.3
HMMsoil14018,195.7,195.5
HMMsoil14019,121.7,121.6
HMMsoil14020,169.4,169.2
HMMsoil14021,310.5,310.4
HMMsoil14022,78.6,78.5
HMMsoil14023,269.5,269.3
HMMsoil14024,229.8,229.6
HMMsoil14026,193.6,193.4
HMMsoil14027,130.3,130.2
HMMsoil14028,62.6,62.5
HMMsoil14029,133.3,133.2
HMMsoil14030,94.1,94.1
HMMsoil14031,84.0,83.9
HMMsoil14032,210.0,209.9
HMMsoil14035,146.7,146.6
HMMsoil14036,516.4,516.2
HMMsoil14038,79.0,78.9
HMMsoil14040,102.2,102.0
HMMsoil14041,44.1,43.7
HMMsoil14042,99.0,98.9
HMMsoil14044,286.0,285.9
HMMsoil14045,112.8,112.6
HMMsoil14046,488.9,488.8
HMMsoil14047,354.4,354.2
HMMsoil14049,228.3,228.2
HMMsoil14050,236.3,229.8
HMMsoil14051,138.6,138.5
HMMsoil14052,107.3,107.2
HMMsoil14053,75.1,75.0
HMMsoil14054,127.6,127.5
HMMsoil14055,101.5,101.3
HMMsoil14057,279.2,279.0
HMMsoil14058,174.3,174.2
HMMsoil14061,53.2,53.1
HMMsoil14062,62.4,62.3
HMMsoil14063,415.0,280.3
HMMsoil14066,276.3,275.5
HMMsoil14068,137.1,137.0
HMMsoil14069,96.2,96.1
HMMsoil14070,85.3,85.2
HMMsoil13926,180.8,180.7
HMMsoil13927,396.3,396.2
HMMsoil13928,172.0,171.8
HMMsoil13929,325.0,257.2
HMMsoil13930,297.3,297.2
HMMsoil13931,531.3,531.1
HMMsoil13933,121.7,121.3
HMMsoil13934,318.1,313.5
HMMsoil13936,243.1,239.6
HMMsoil13938,309.1,309.0
HMMsoil13939,213.9,170.1
HMMsoil13940,527.2,527.0
HMMsoil13942,129.8,129.7
HMMsoil14083,240.5,240.0
HMMsoil14085,45.5,45.3
HMMsoil14087,52.2,52.2
HMMsoil14089,449.6,449.5
HMMsoil14091,64.0,63.9
HMMsoil14092,216.3,216.1
HMMsoil14093,128.8,128.7
HMMsoil14095,154.9,154.8
HMMsoil14096,82.5,82.4
HMMsoil14097,67.1,67.0
HMMsoil14098,17.1,17.1
HMMsoil14101,189.9,189.8
HMMsoil14102,345.1,345.0
HMMsoil14103,111.1,111.0
HMMsoil14104,989.1,989.0
HMMsoil14105,46.3,46.2
HMMsoil14106,259.5,259.3
HMMsoil14108,186.3,186.2
HMMsoil14111,323.6,323.4
HMMsoil14112,376.8,376.6
HMMsoil14115,639.0,638.8
HMMsoil14116,128.4,128.3
HMMsoil14117,188.8,188.6
HMMsoil14118,129.4,129.3
HMMsoil14120,114.4,114.3
HMMsoil14121,37.7,37.7
HMMsoil14122,168.1,168.0
HMMsoil14123,227.1,226.9
HMMsoil14124,57.3,56.9
HMMsoil14125,113.8,113.7
HMMsoil14127,637.0,636.9
HMMsoil14129,273.2,273.1
HMMsoil14130,78.4,78.3
HMMsoil14132,100.5,100.4
HMMsoil14133,117.4,117.3
HMMsoil14134,120.6,119.4
HMMsoil14136,95.9,95.8
HMMsoil13998,159.0,158.9
HMMsoil14000,167.3,167.2
HMMsoil14001,361.9,361.8
HMMsoil14002,287.6,287.5
HMMsoil14003,770.6,770.4
HMMsoil14004,284.5,284.4
HMMsoil14006,40.9,40.9
HMMsoil14007,238.0,237.8
HMMsoil14008,101.7,101.6
HMMsoil14010,45.8,44.4
HMMsoil14011,212.4,212.2
HMMsoil14012,73.3,73.2
HMMsoil14150,54.2,54.1
HMMsoil14152,220.5,220.3
HMMsoil14153,183.4,183.3
HMMsoil14154,283.5,283.3
HMMsoil14155,167.1,167.0
HMMsoil14156,178.5,178.3
HMMsoil14157,507.7,507.5
HMMsoil14158,287.1,287.0
HMMsoil14159,135.9,135.8
HMMsoil14160,180.6,180.5
HMMsoil14161,110.2,110.1
HMMsoil14162,955.4,955.2
HMMsoil14163,402.6,402.5
HMMsoil14164,186.1,186.0
HMMsoil14165,50.3,50.2
HMMsoil14166,32.2,32.2
HMMsoil14167,21.8,21.8
HMMsoil14168,107.6,107.5
HMMsoil14169,43.1,43.0
HMMsoil14170,178.8,178.7
HMMsoil14173,105.4,103.3
HMMsoil14174,38.5,38.5
HMMsoil14175,164.4,164.3
HMMsoil14177,144.0,143.9
HMMsoil14178,399.5,399.4
HMMsoil14179,211.5,211.4
HMMsoil14180,46.2,46.1
HMMsoil14182,289.7,148.1
HMMsoil14183,131.0,130.9
HMMsoil14186,140.1,136.1
HMMsoil14187,41.1,41.1
HMMsoil14188,84.6,84.6
HMMsoil14189,169.4,169.2
HMMsoil14191,58.5,58.4
HMMsoil14192,96.5,96.4
HMMsoil14193,336.3,336.1
HMMsoil14194,176.7,176.6
HMMsoil14196,727.5,727.3
HMMsoil14198,84.3,84.2
HMMsoil14201,556.8,556.7
HMMsoil14202,250.7,250.6
HMMsoil14203,78.4,78.3
HMMsoil14204,134.0,133.9
HMMsoil14205,385.4,385.2
HMMsoil14071,155.4,155.3
HMMsoil14073,116.1,115.9
HMMsoil14074,691.8,691.7
HMMsoil14075,274.4,274.2
HMMsoil14076,713.3,713.1
HMMsoil14077,37.7,37.7
HMMsoil14081,121.2,121.1
HMMsoil14217,307.0,306.8
HMMsoil14221,154.2,154.0
HMMsoil14223,479.1,478.9
HMMsoil14224,191.0,95.7
HMMsoil14225,382.6,382.5
HMMsoil14227,159.3,159.1
HMMsoil14229,163.0,162.9
HMMsoil14230,285.1,285.0
HMMsoil14231,268.3,268.1
HMMsoil14232,452.7,452.6
HMMsoil14233,459.2,459.0
HMMsoil14235,133.8,133.7
HMMsoil14236,11.5,11.5
HMMsoil14237,252.1,252.0
HMMsoil14240,159.3,159.2
HMMsoil14241,155.3,155.1
HMMsoil14242,181.1,181.0
HMMsoil14243,244.7,124.3
HMMsoil14244,234.1,234.0
HMMsoil14247,656.9,656.7
HMMsoil14248,106.4,103.5
HMMsoil14249,163.0,162.8
HMMsoil14250,149.2,149.0
HMMsoil14251,226.3,226.1
HMMsoil14252,79.3,79.2
HMMsoil14253,115.2,115.0
HMMsoil14255,384.5,384.4
HMMsoil14256,96.2,95.2
HMMsoil14257,152.0,151.9
HMMsoil14258,175.5,175.4
HMMsoil14259,426.0,425.9
HMMsoil14260,98.1,97.9
HMMsoil14261,520.4,520.2
HMMsoil14262,308.4,308.2
HMMsoil14264,171.3,171.2
HMMsoil14266,238.6,238.5
HMMsoil14268,100.4,100.3
HMMsoil14269,228.1,228.0
HMMsoil14271,332.5,332.4
HMMsoil14272,67.3,66.8
HMMsoil14273,254.1,254.0
HMMsoil14274,34.0,33.9
HMMsoil14275,364.5,364.4
HMMsoil14276,88.5,86.3
HMMsoil14278,108.3,55.1
HMMsoil14279,85.9,85.8
HMMsoil14280,138.6,138.5
HMMsoil14281,51.4,51.3
HMMsoil14282,230.2,229.5
HMMsoil14283,184.1,183.9
HMMsoil14285,318.0,309.4
HMMsoil14137,692.5,692.4
HMMsoil14139,365.3,365.2
HMMsoil14140,138.3,138.1
HMMsoil14141,73.2,73.1
HMMsoil14142,149.8,149.7
HMMsoil14143,278.2,278.1
HMMsoil14144,45.6,45.5
HMMsoil14146,179.8,179.7
HMMsoil14149,294.2,294.0
HMMsoil14297,80.6,80.4
HMMsoil14300,249.3,249.2
HMMsoil14301,12.9,12.9
HMMsoil14302,323.6,323.4
HMMsoil14303,187.6,187.5
HMMsoil14304,236.1,235.9
HMMsoil14305,125.4,125.3
HMMsoil14306,77.1,77.0
HMMsoil14307,126.1,125.9
HMMsoil14309,13.4,13.4
HMMsoil14310,70.8,69.9
HMMsoil14311,133.1,133.0
HMMsoil14312,474.6,474.5
HMMsoil14313,168.2,168.1
HMMsoil14315,109.9,109.8
HMMsoil14317,64.3,64.2
HMMsoil14318,114.4,114.3
HMMsoil14319,61.8,61.8
HMMsoil14323,419.8,419.7
HMMsoil14325,236.8,236.7
HMMsoil14326,181.2,181.1
HMMsoil14327,280.5,280.3
HMMsoil14328,273.8,273.7
HMMsoil14329,132.3,132.2
HMMsoil14330,266.3,266.2
HMMsoil14331,968.7,968.6
HMMsoil14332,366.1,365.9
HMMsoil14333,146.3,146.2
HMMsoil14336,198.4,198.2
HMMsoil14337,265.5,265.3
HMMsoil14338,308.3,308.2
HMMsoil14340,29.5,29.5
HMMsoil14342,272.7,272.6
HMMsoil14343,216.1,215.9
HMMsoil14345,142.9,142.8
HMMsoil14347,681.2,681.0
HMMsoil14348,919.4,919.3
HMMsoil14349,485.1,484.9
HMMsoil14350,248.0,247.8
HMMsoil14351,51.4,51.3
HMMsoil14353,177.2,177.1
HMMsoil14357,16.6,16.6
HMMsoil14206,479.3,479.2
HMMsoil14207,181.5,181.4
HMMsoil14208,146.6,146.5
HMMsoil14209,53.9,53.8
HMMsoil14210,117.9,117.7
HMMsoil14211,424.9,424.8
HMMsoil14212,636.8,636.6
HMMsoil14213,209.9,209.8
HMMsoil14216,190.1,190.0
HMMsoil14359,276.6,276.4
HMMsoil14360,87.1,86.9
HMMsoil14361,59.9,59.8
HMMsoil14366,621.8,621.6
HMMsoil14368,199.2,199.1
HMMsoil14369,666.8,346.0
HMMsoil14370,469.1,469.0
HMMsoil14373,102.7,102.6
HMMsoil14374,325.3,325.1
HMMsoil14376,19.2,19.2
HMMsoil14377,39.3,19.0
HMMsoil14378,104.2,104.1
HMMsoil14379,132.5,132.3
HMMsoil14380,74.3,74.2
HMMsoil14288,153.5,153.4
HMMsoil14290,218.3,218.2
HMMsoil14291,124.4,124.3
HMMsoil14292,130.7,130.6
HMMsoil14293,307.7,307.5
HMMsoil14294,146.4,146.3
HMMsoil14295,134.8,134.7
HMMsoil14296,222.3,222.1
HMMsoil14298,65.4,65.3
HMMsoil14475,147.9,147.7
HMMsoil14476,222.0,221.9
HMMsoil14904,137.3,137.2
HMMsoil14905,273.2,273.0
HMMsoil14906,42.4,42.3
HMMsoil14907,83.0,82.8
HMMsoil14908,242.6,242.5
HMMsoil14909,41.1,41.1
HMMsoil14910,53.0,52.9
HMMsoil14911,64.9,64.8
HMMsoil14912,136.3,136.2
HMMsoil14916,180.6,180.4
HMMsoil14917,490.0,489.8
HMMsoil14918,179.4,179.3
HMMsoil14919,87.6,87.5
HMMsoil14920,321.3,321.2
HMMsoil14921,99.1,99.0
HMMsoil14383,217.7,217.5
HMMsoil14384,287.6,287.4
HMMsoil14385,72.0,71.9
HMMsoil14387,245.2,245.0
HMMsoil14388,84.8,84.7
HMMsoil14389,168.9,168.7
HMMsoil14390,49.3,49.0
HMMsoil14392,234.6,234.5
HMMsoil14393,171.6,171.5
HMMsoil14394,147.0,97.5
HMMsoil14396,182.3,182.1
HMMsoil14397,671.2,671.1
HMMsoil14398,120.0,119.8
HMMsoil14399,227.9,227.8
HMMsoil14400,138.1,138.0
HMMsoil14401,293.6,293.5
HMMsoil14402,185.4,185.3
HMMsoil14403,236.8,236.7
HMMsoil14404,167.9,167.7
HMMsoil14407,148.8,148.6
HMMsoil14408,558.3,558.2
HMMsoil14411,359.7,359.6
HMMsoil14412,560.1,559.7
HMMsoil14413,418.0,417.9
HMMsoil14415,178.4,178.3
HMMsoil14417,371.0,370.8
HMMsoil14419,175.8,175.7
HMMsoil14420,500.1,499.9
HMMsoil14508,279.1,279.0
HMMsoil14509,990.2,990.0
HMMsoil14510,766.4,766.3
HMMsoil14511,353.5,353.3
HMMsoil14512,83.3,83.2
HMMsoil14513,344.8,344.7
HMMsoil14514,101.8,101.7
HMMsoil14515,130.0,129.9
HMMsoil14516,165.3,165.2
HMMsoil14517,298.6,298.5
HMMsoil14518,144.4,144.3
HMMsoil14520,96.4,96.2
HMMsoil14521,272.1,267.2
HMMsoil14522,156.0,155.8
HMMsoil14523,400.3,334.2
HMMsoil14524,65.7,65.6
HMMsoil14526,128.4,128.2
HMMsoil14527,139.2,139.1
HMMsoil14528,225.9,197.1
HMMsoil14529,222.3,222.2
HMMsoil14530,255.7,254.3
HMMsoil14531,160.6,160.5
HMMsoil14532,520.9,520.8
HMMsoil14533,130.0,129.9
HMMsoil14534,195.8,191.4
HMMsoil14535,172.6,172.5
HMMsoil14536,162.2,162.0
HMMsoil14537,30.6,30.6
HMMsoil14538,265.8,265.6
HMMsoil14539,186.0,185.9
HMMsoil14543,83.8,83.7
HMMsoil14544,66.5,66.4
HMMsoil14437,77.5,77.4
HMMsoil14438,211.1,211.0
HMMsoil14440,326.7,326.5
HMMsoil14441,127.5,127.4
HMMsoil14442,692.4,692.3
HMMsoil14443,356.0,355.9
HMMsoil14444,963.8,963.6
HMMsoil14445,384.0,383.9
HMMsoil14446,75.1,75.0
HMMsoil14448,159.6,159.3
HMMsoil14449,132.4,132.3
HMMsoil14451,128.9,128.7
HMMsoil14453,470.1,469.9
HMMsoil14456,587.1,586.9
HMMsoil14458,384.3,384.2
HMMsoil14459,189.3,189.2
HMMsoil14461,303.6,303.5
HMMsoil14463,112.1,112.0
HMMsoil14464,339.9,339.7
HMMsoil14465,514.6,514.4
HMMsoil14466,95.2,95.1
HMMsoil14467,113.1,112.4
HMMsoil14470,29.8,29.8
HMMsoil14471,73.4,73.3
HMMsoil14473,220.3,220.2
HMMsoil14474,292.7,292.6
HMMsoil14576,329.3,329.2
HMMsoil14577,291.9,291.8
HMMsoil14578,37.8,37.8
HMMsoil14581,181.4,181.3
HMMsoil14582,378.8,378.6
HMMsoil14583,599.2,599.0
HMMsoil14584,176.5,176.4
HMMsoil14586,470.8,470.6
HMMsoil14588,282.6,282.5
HMMsoil14590,143.1,143.0
HMMsoil14591,233.2,233.1
HMMsoil14593,434.7,434.5
HMMsoil14594,218.0,217.8
HMMsoil14595,658.9,658.8
HMMsoil14596,285.8,285.7
HMMsoil14598,31.8,31.8
HMMsoil14599,654.9,654.8
HMMsoil14600,227.0,226.8
HMMsoil14604,716.3,716.2
HMMsoil14605,839.7,839.5
HMMsoil14606,533.6,533.5
HMMsoil14609,105.3,105.1
HMMsoil14610,70.9,70.8
HMMsoil14478,297.6,297.3
HMMsoil14479,142.6,142.5
HMMsoil14481,436.9,436.8
HMMsoil14482,87.0,86.8
HMMsoil14483,419.7,419.6
HMMsoil14484,213.4,213.3
HMMsoil14485,221.0,220.8
HMMsoil14486,96.5,96.0
HMMsoil14487,111.9,111.8
HMMsoil14488,348.4,348.2
HMMsoil14489,66.6,66.5
HMMsoil14490,56.0,55.8
HMMsoil14491,509.5,509.4
HMMsoil14492,121.7,121.5
HMMsoil14493,954.1,954.0
HMMsoil14494,186.5,186.4
HMMsoil14495,246.8,246.7
HMMsoil14496,298.2,298.0
HMMsoil14497,176.4,176.2
HMMsoil14498,182.8,182.7
HMMsoil14499,282.1,282.0
HMMsoil14500,212.8,212.7
HMMsoil14501,76.6,76.5
HMMsoil14503,39.5,39.5
HMMsoil14504,474.6,446.2
HMMsoil14505,164.9,164.8
HMMsoil14506,246.3,246.2
HMMsoil14507,157.4,157.3
HMMsoil14642,363.0,362.8
HMMsoil14646,130.6,130.5
HMMsoil14651,254.1,254.0
HMMsoil14652,188.0,187.8
HMMsoil14653,191.9,191.8
HMMsoil14657,210.7,210.5
HMMsoil14660,336.1,335.9
HMMsoil14661,142.0,141.8
HMMsoil14662,29.7,29.7
HMMsoil14663,152.1,76.1
HMMsoil14665,143.4,143.2
HMMsoil14666,326.7,326.5
HMMsoil14667,121.8,121.6
HMMsoil14668,420.6,420.5
HMMsoil14669,62.9,62.8
HMMsoil14670,235.8,235.7
HMMsoil14672,524.9,524.7
HMMsoil14673,235.1,235.0
HMMsoil14674,583.2,341.4
HMMsoil14675,475.8,475.7
HMMsoil14676,245.8,245.7
