id,threshold
K06874,265.33
K06875,43.4
K06876,134.87
K06877,279.6
K06878,130.6
K06879,217.2
K06880,102.97
K06881,210.53
K06882,172.43
K06883,388.77
K06884,17.2
K06885,286.23
K06886,37.57
K06887,132.23
K06888,59.9
K06889,112.3
K06890,154.47
K06891,43.8
K06892,490.83
K06893,64.63
K06894,418.6
K06895,85.2
K06896,130.4
K06897,86.77
K06898,179.03
K06899,95.3
K06900,244.93
K06901,266.93
K06902,150.87
K06903,77.7
K06904,53.73
K06905,82.13
K06906,48.9
K06907,146
K06908,39.3
K06909,53.93
K06910,192.37
K06911,83.73
K06912,268.57
K06913,226.1
K06914,189.37
K06915,91.6
K06916,424.6
K06917,101.73
K06918,226.6
K06919,33.9
K06920,98.73
K06921,80.17
K06922,400
K06923,189.03
K06924,438.4
K06925,50.57
K06926,116.9
K06927,130.7
K06928,66.93
K06929,81.53
K06930,235.03
K06931,178.33
K06932,237.4
K06933,46.5
K06934,31.87
K06935,340.43
K06936,164.33
K06937,183.43
K06938,22.93
K06939,291.07
K06940,30.17
K06941,54.1
K06942,430.67
K06943,136.27
K06944,663.37
K06945,81.63
K06946,120.13
K06947,151.03
K06948,247.2
K06949,91.2
K06950,53.2
K06951,206.6
K06952,78.17
K06953,70.5
K06954,498.5
K06956,331.37
K06957,400.63
K06958,139.33
K06959,423
K06960,45.97
K06961,68.67
K06962,53.87
K06963,42.1
K06964,138.33
K06965,125.23
K06966,525.23
K06967,59.27
K06968,119.27
K06969,225.07
K06970,277.37
K06971,47.53
K06972,247.37
K06973,80.87
K06974,41.8
K06975,44.27
K06976,74.73
K06977,80.93
K06978,240.2
K06979,149.7
K06980,195.07
K06981,110.83
K06982,134.23
K06983,233.63
K06984,142.8
K06985,61.43
K06986,88.23
K06987,82.8
K06988,161.93
K06989,80.77
K06990,119.7
K06991,77.67
K06992,122.1
K06993,157
K06994,259.37
K06995,52.7
K06996,56.83
K06997,65.5
K06998,139.1
K06999,91.13
K07000,75.33
K07001,94.07
K07002,60.77
K07003,318.13
K07004,112.3
K07005,47.8
K07006,34.57
K07007,
K07008,198.7
K07009,102.13
K07010,126.37
K07012,139.73
K07013,65.17
K07014,178.43
K07015,100.03
K07016,142.73
K07017,261.4
K07018,107.97
K07019,332.67
K07020,78.77
K07022,194.6
K07023,76.73
K07024,245.87
K07025,119.57
K07026,110.13
K07027,79.1
K07028,133.23
K07029,145.47
K07030,292.2
K07031,209.53
K07032,71.87
K07033,243.47
K07034,32.2
K07035,137.6
K07037,139
K07038,31.37
K07039,69.4
K07040,23.53
K07041,461.13
K07042,57.43
K07043,151.07
K07044,92.27
K07045,134.83
K07046,185.07
K07047,
K07048,256.47
K07049,211.77
K07050,265.37
K07051,131.53
K07052,32.77
K07053,137.27
K07054,51.07
K07055,180.5
K07056,93.43
K07057,245.13
K07058,40.73
K07059,158.53
K07060,84.23
K07061,73.1
K07062,125.83
K07063,38.43
K07064,45.8
K07065,51.87
K07066,96.47
K07067,329.87
K07068,119.33
K07069,31.17
K07070,32.13
K07071,121.13
K07072,193.47
K07073,111
K07074,59.93
K07075,55.8
K07076,167.87
K07077,296.23
K07078,120.03
K07079,205.7
K07080,91.73
K07081,388.47
K07082,48.07
K07083,430.27
K07084,325.37
K07085,219.93
K07086,154.47
K07087,336.5
K07089,62.03
K07090,43
K07091,200.33
K07092,58.7
K07093,114.73
K07094,262.63
K07095,98.17
K07096,84.63
K07097,112.1
K07098,87.67
K07099,215.2
K07100,42.6
K07101,121.8
K07102,140.6
K07103,127.7
K07104,81.63
K07105,89.73
K07106,175.33
K07107,70.7
K07108,77.53
K07109,99.2
K07110,627.8
K07111,169.8
K07112,26.5
K07113,63.3
K07114,99.53
K07115,73.9
K07116,441.53
K07117,132.33
K07118,125.73
K07119,337.67
K07120,60.97
K07121,125.27
K07122,60.6
K07123,132.8
K07124,220.27
K07125,206.17
K07126,67.3
K07127,127.63
K07128,166.63
K07129,140.8
K07130,117.87
K07131,46.7
K07132,729.13
K07133,101.1
K07134,195.9
K07135,114.77
K07136,74
K07137,104.43
K07138,83.03
K07139,210.67
K07140,261.53
K07141,105.17
K07142,85.1
K07143,58.3
K07144,100.3
K07145,77.47
K07146,160.6
K07147,149.2
K07148,91.3
K07149,82.87
K07150,54.3
K07151,205.37
K07152,59.73
K07153,116.3
K07154,29.17
K07155,134.23
K07156,70.97
K07157,131.27
K07158,61.53
K07159,171.13
K07160,98.3
K07161,128.47
K07162,142.57
K07163,35.4
K07164,77.77
K07165,45.17
K07166,89.37
K07167,84.2
K07168,102.67
K07169,402.67
K07171,21.93
K07172,47.03
K07173,102.8
K07175,303.47
K07176,98.9
K07177,95.07
K07178,152.07
K07179,161.97
K07180,263.2
K07181,213.23
K07182,137.23
K07183,166.1
K07184,72.23
K07186,76.8
K07187,1096.73
K07188,201.53
K07189,145.1
K07190,532.6
K07191,892.23
K07192,64.9
K07193,698.87
K07194,393.8
K07195,85.43
K07196,816.63
K07197,1228
K07198,454.9
K07199,112.1
K07200,71.83
K07201,700.4
K07202,482.3
K07203,1072.8
K07204,147.4
K07205,176.93
K07206,271.43
K07207,418.37
K07208,264.67
K07209,1005.57
K07210,322.93
K07211,1067.13
K07213,65.13
K07214,253.8
K07215,85.47
K07216,26.23
K07217,219.73
K07218,155.9
K07219,179.27
K07220,66.83
K07221,61.57
K07222,276.03
K07223,162.5
K07224,147.1
K07225,273.6
K07226,71.47
K07227,185.03
K07228,85.8
K07229,114.87
K07230,61.03
K07231,157.77
K07232,52.87
K07233,92.4
K07234,43.83
K07235,71.77
K07236,46.53
K07237,35.97
K07238,120.2
K07240,35.7
K07241,62.63
K07242,82.17
K07243,30.17
K07244,158
K07245,168.03
K07246,500.23
K07248,580.23
K07249,979.43
K07250,644.5
K07251,106.27
K07252,95.07
K07253,102.27
K07254,138.3
K07255,109.5
K07256,485.17
K07257,121.43
K07258,224.67
K07259,135.6
K07260,62.07
K07261,49.6
K07262,273.8
K07263,257.27
K07264,335.63
K07265,84
K07266,200.57
K07267,134.23
K07268,243.5
K07269,101.1
K07270,163.4
K07271,101.83
K07272,445.07
K07273,46.17
K07274,54.83
K07275,67.67
K07276,270.77
K07277,277.43
K07278,329.47
K07279,292.07
K07280,50.03
K07281,225.3
K07282,187.47
K07283,78.6
K07284,72.67
K07285,44.83
K07286,61.37
K07287,40.3
K07288,364.13
K07289,311
K07290,276.43
K07291,249.97
K07292,805.67
K07293,900.23
K07294,755.07
K07295,570.53
K07296,253.63
K07297,160.87
K07298,303.37
K07299,791.87
K07300,85.8
K07301,168.87
K07302,234.3
K07303,614.67
K07304,47.97
K07305,68.8
K07306,571.03
K07307,195.23
K07308,294.9
K07309,1489.93
K07310,1625.4
K07311,407.4
K07312,459.8
K07313,293.8
K07314,398.2
K07315,149.2
K07316,193.1
K07317,148.6
K07318,148.6
K07319,247.27
K07320,267.43
K07321,114.6
K07322,57.67
K07323,54.1
K07324,340.37
K07325,41.1
K07326,471.2
K07327,178.6
K07328,210.63
K07329,74.47
K07330,72.2
K07331,145.57
K07332,375.2
K07333,103
K07334,72.37
K07335,110.47
K07336,114.73
K07337,52
K07338,198.3
K07339,24.97
K07340,68.17
K07341,44.33
K07342,26.1
K07343,74.93
K07344,87
K07345,79.13
K07346,191.03
K07347,412.57
K07348,167.6
K07349,125.33
K07350,183.37
K07351,178.2
K07352,235.03
K07353,325.67
K07354,1305.93
K07355,154.83
K07356,369.27
K07357,241.43
K07358,263.47
K07359,693
K07360,916.9
K07361,295.67
K07362,77.6
K07363,995.33
K07364,926.5
K07365,665.4
K07366,252.67
K07367,1014.3
K07368,83.63
K07369,227.13
K07370,1055.1
K07371,259.07
K07372,487.13
K07373,365.87
K07374,480.47
K07375,508.63
K07376,988.33
K07377,260.37
K07378,549.03
K07379,1856.2
K07380,1626.17
K07381,
K07382,
K07384,1269.83
K07385,1119.03
K07386,660.9
K07387,152.1
K07388,400.83
K07389,44.17
K07390,93.6
K07391,83.67
K07392,409.53
K07393,71.57
K07394,159.4
K07395,117.7
K07396,71.8
K07397,74.53
K07398,192.13
K07399,97.3
K07400,78.97
K07401,47.53
K07402,67.87
K07403,115.27
K07404,134.73
K07405,316.9
K07406,368.67
K07407,73.4
K07408,739.47
K07409,957.17
K07410,808.1
K07411,891.47
K07412,757.1
K07413,802.83
K07414,713.97
K07415,790.33
K07416,790.5
K07417,839.03
K07418,729.37
K07419,713.83
K07420,737.77
K07422,666.1
K07423,706.17
K07424,672.4
K07425,841.1
K07426,803.6
K07427,737.47
K07428,785.67
K07429,934.37
K07430,627.83
K07431,655.07
K07432,179.47
K07433,1102.13
K07434,248.13
K07435,259.1
K07436,577.53
K07437,629.7
K07438,631.83
K07439,355.77
K07440,318.97
K07441,89.33
K07442,78.07
K07443,93.8
K07444,414.5
K07445,97
K07446,165.03
K07447,35.43
K07448,35.33
K07449,212.33
K07450,86.63
K07451,48.1
K07452,83.27
K07453,173.6
K07454,78.63
K07455,20.53
K07456,281.63
K07457,171.43
K07458,37.77
K07459,125.8
K07460,32.1
K07461,57.57
K07462,63.33
K07463,203.4
K07464,53
K07465,146.03
K07466,103.3
K07467,85.87
K07468,301.07
K07469,932.6
K07470,147.4
K07471,254.9
K07472,622.23
K07473,53.7
K07474,23.4
K07475,76.27
K07476,94.53
K07477,135.4
K07478,179.93
K07479,202.5
K07480,46.37
K07481,58.2
K07482,112.03
K07483,42.97
K07484,15.4
K07485,105.4
K07486,29.47
K07487,219.37
K07488,46.8
K07489,129.1
K07490,52.23
K07491,15.5
K07492,233.93
K07493,39.87
K07494,82.3
K07495,386.53
K07496,41.13
K07497,34
K07498,109.47
K07499,100.5
K07500,362.63
K07501,76.2
K07502,86.17
K07503,142.77
K07504,89.6
K07505,159
K07506,144.13
K07507,45.13
K07508,533.43
K07509,629.13
K07511,445.47
K07512,219.1
K07513,566.83
K07514,907.4
K07515,876.37
K07516,515.57
K07517,122.73
K07518,532.03
K07520,269.43
K07521,209.07
K07522,853.67
K07523,350.23
K07524,416.33
K07525,679.63
K07526,1067.77
K07527,1250.17
K07528,1158.5
K07529,943.2
K07530,337.7
K07531,399.5
K07532,1082.13
K07533,209.2
K07534,468.5
K07535,311.5
K07536,394.3
K07537,282.07
K07538,508.33
K07539,605.27
K07540,1227.2
K07541,51.17
K07542,129.47
K07543,366.47
K07544,451.07
K07545,706.33
K07546,291.37
K07547,470.23
K07548,386.8
K07549,163.53
K07550,792.53
K07552,305.93
K07553,682.03
K07554,122.13
K07555,94.03
K07556,92.67
K07557,316.87
K07558,266.23
K07559,141.53
K07560,48.93
K07561,207.13
K07562,59.77
K07565,34.37
K07566,92.3
K07568,150.33
K07569,57.3
K07570,130.37
K07571,141.8
K07572,132.67
K07573,74.17
K07574,50.77
K07575,178.83
K07576,445.1
K07577,203.53
K07578,271.13
K07579,224.57
K07580,44.9
K07581,70.5
K07583,41.97
K07584,33.7
K07585,219.27
K07586,67.83
K07587,701.13
K07588,269.17
K07589,130.13
K07590,76.67
K07591,160.8
K07592,323.4
K07593,775.73
K07594,195.03
K07595,433.63
K07596,1615.3
K07597,971.6
K07598,1477.23
K07599,1405.77
K07600,1530.07
K07601,1297.47
K07602,1624.67
K07603,378.9
K07604,326.83
K07605,358.97
K07606,657.03
K07607,678.8
K07608,628
K07609,375.4
K07610,726.23
K07611,839.3
K07612,481.73
K07613,448.3
K07614,470.03
K07615,540.53
K07616,570.6
K07617,609.37
K07618,631.8
K07619,572.6
K07620,426.1
K07621,433.5
K07622,453
K07623,477.5
K07624,437
K07625,456.17
K07626,430.27
K07627,332.53
K07628,384.93
K07630,302.1
K07631,652.87
K07632,470.7
K07633,620.8
K07634,545.47
K07635,443
K07636,318.77
K07637,254.47
K07638,333.9
K07639,436.33
K07640,409.7
K07641,340.43
K07642,311.37
K07643,335.07
K07644,382.73
K07645,438.7
K07646,243.4
K07647,605.83
K07648,557.33
K07649,400.93
K07650,253.17
K07651,517.07
K07652,476.3
K07653,375
K07654,325.97
K07655,331.03
K07656,620.53
K07657,305.07
K07658,339.37
K07659,342.27
K07660,310.67
K07661,318.13
K07662,267.53
K07663,270.23
K07664,291.53
K07665,329.2
K07666,303.63
K07667,286.53
K07668,340.4
K07669,321.27
K07670,320.27
K07671,324.97
K07672,359.1
K07673,481.2
K07674,527.53
K07675,250.47
K07676,328.07
K07677,690.97
K07678,691.03
K07679,818.37
K07680,244.73
K07681,430.67
K07682,176.53
K07683,258.77
K07684,249.17
K07685,264.83
K07686,268.87
K07687,200.8
K07688,217.9
K07689,250.87
K07690,234.97
K07691,189.6
K07692,257.2
K07693,223.27
K07694,290.57
K07695,248.5
K07696,250.33
K07697,309.93
K07698,416.13
K07699,110
K07700,547.67
K07701,766.3
K07702,260.6
K07703,348.43
K07704,625
K07705,279.9
K07706,120.5
K07707,143.03
K07708,287.27
K07709,323.8
K07710,449.93
K07711,291.23
K07712,581.33
K07713,579.77
K07714,576.3
K07715,530.8
K07716,416.07
K07717,224.7
K07718,271.53
K07719,173.07
K07720,158.27
K07721,65.6
K07722,57.07
K07723,40.13
K07724,28.53
K07725,56.17
K07726,45.57
K07727,43.73
K07728,147.4
K07729,59.33
K07730,151.67
K07731,154.7
K07732,70.13
K07733,33.6
K07734,101.13
K07735,40.53
K07736,45.13
K07738,42.07
K07739,351.47
K07740,89.67
K07741,35.73
K07742,19.57
K07743,67.67
K07744,137.27
K07745,83.3
K07746,34.37
K07747,687.93
K07748,416.87
K07749,411.47
K07750,340.17
K07751,408.23
K07752,665.03
K07753,377.87
K07754,283.5
K07755,125.33
K07756,214.87
K07757,413.53
K07758,466.47
K07759,76.43
K07760,468.1
K07761,681.53
K07762,2081.1
K07763,692.07
K07764,1139.37
K07765,182.53
K07766,103.47
K07767,442.93
K07768,347.43
K07769,714.7
K07770,274.87
K07771,301.4
K07772,294.47
K07773,331.83
K07774,304.2
K07775,311.47
K07776,323.07
K07777,259.77
K07778,167.8
K07779,515.2
K07780,
K07781,121
K07782,188.7
K07783,471.23
K07784,506.33
K07785,363.83
K07786,932.47
K07787,1126.13
K07788,1518
K07789,1495.93
K07790,244.53
K07791,574.7
K07792,596.13
K07793,183.13
K07794,50.37
K07795,88.23
K07796,251.87
K07797,614.3
K07798,298.07
K07799,378.73
K07800,21.83
K07801,159.63
K07802,
K07803,75.13
K07804,169.67
K07805,164.27
K07806,514.37
K07807,89.53
K07808,603.57
K07809,558.77
K07810,81.33
K07811,1330.53
K07812,1168.23
K07813,51.37
K07814,429.83
K07816,101.73
K07817,269.9
K07818,189.77
K07819,354.83
K07820,404
K07821,506.67
K07822,117.4
K07823,529.1
K07824,316.6
K07825,687.4
K07826,150.13
K07827,345.33
K07828,375.03
K07829,377.63
K07830,364.87
K07831,322.23
K07832,386.37
K07833,374.37
K07834,403.23
K07835,428.83
K07836,346.43
K07837,390.47
K07838,357.63
K07839,360.33
K07840,405
K07841,391.8
K07842,290.8
K07843,196.13
K07844,470.7
K07845,428.07
K07846,408.53
K07847,311.93
K07848,323.73
K07849,284.6
K07850,364.97
K07851,259.4
K07852,336.53
K07853,366.2
K07854,223.7
K07855,246.8
K07856,401.87
K07857,415.13
K07858,423.53
K07859,411.7
K07860,404.73
K07861,463.7
K07862,290.17
K07863,343.5
K07864,400.8
K07865,386.37
K07866,372.2
K07868,572.6
K07869,535.47
K07870,185.47
K07871,1142.9
K07872,347.93
K07873,311.97
K07874,368.23
K07875,451.2
K07876,342.2
K07877,448.5
K07878,406.97
K07879,530.23
K07880,327.53
K07881,398.33
K07882,468.87
K07883,455.97
K07884,483.27
K07885,416.27
K07886,417.53
K07887,341.73
K07888,466
K07889,448.07
K07890,251.9
K07891,283.57
K07893,429.43
K07894,464.9
K07895,491.67
K07896,465.13
K07897,291.4
K07898,294.37
K07899,385.67
K07900,395.83
K07901,391.73
K07902,422.5
K07903,348.6
K07904,407.8
K07905,444.37
K07906,394.83
K07907,284.33
K07908,285.93
K07909,284.83
K07910,257.83
K07911,168.87
K07912,210.47
K07913,429.6
K07914,431.4
K07915,174.7
K07916,293.1
K07917,279.1
K07918,375.53
K07919,414.57
K07920,384.93
K07921,453.57
K07922,468.63
K07923,371.17
K07924,415.9
K07925,314.8
K07928,220.37
K07929,305.4
K07930,330.33
K07931,184.93
K07933,132.57
K07934,159.67
K07935,142.13
K07936,147.8
K07937,429.6
K07938,438.5
K07939,390.4
K07940,417.03
K07941,334.83
K07942,313.77
K07943,280.6
K07944,292.93
K07945,260.3
K07949,417.07
K07950,322.57
K07951,202.13
K07952,184.1
K07953,157.7
K07955,172.47
K07957,256.27
K07958,257.2
K07959,287.6
K07960,372.3
K07961,354.67
K07962,332
K07963,454.5
K07964,532.57
K07965,565.4
K07966,556.7
K07967,594.23
K07968,495.9
K07969,470.5
K07970,542.43
K07971,425
K07972,534.53
K07973,51.77
K07975,294
K07976,277
K07978,162.2
K07979,103.33
K07980,473
K07981,742.63
K07982,561.13
K07983,86.97
K07984,135.27
K07985,247.73
K07986,284.47
K07987,353.83
K07988,73.83
K07989,187.3
K07990,156.63
K07991,56.83
K07992,79.9
K07993,524.47
K07994,707.5
K07995,762.67
K07996,989.77
K07997,781.93
K07998,565.47
K07999,668.93
K08000,263.77
K08001,360.77
K08002,1115.23
K08003,754.03
K08004,339.7
K08005,748.57
K08006,691.07
K08007,1139.13
K08008,906.53
K08009,86.2
K08010,541.7
K08011,372.67
K08012,232.67
K08013,1479.67
K08014,1403.97
K08015,436.67
K08016,863.77
K08017,1362
K08018,1832
K08019,862.9
K08020,2622.7
K08021,1005.8
K08022,1003.47
K08023,862.87
K08024,130.23
K08025,140.17
K08026,599.6
K08027,707.23
K08028,215.73
K08029,242.67
K08030,430.33
K08031,383.17
K08032,422.67
K08033,406.93
K08034,835.6
K08035,479.6
K08036,744.83
K08037,814.87
K08038,521.73
K08039,100.7
K08040,144.27
K08041,1358.73
K08042,1494.83
K08043,1137.07
K08044,1765.5
K08045,1939.23
K08046,2092
K08047,1682.43
K08048,1268.57
K08049,736.9
K08050,148.93
K08051,406.73
K08052,933.5
K08053,1395.77
K08054,363
K08055,117
K08056,561.87
K08057,505.73
K08058,179.37
K08059,68.23
K08060,612.43
K08061,460.5
K08062,347.73
K08063,49.1
K08064,40.53
K08065,97.73
K08066,104.2
K08067,47.53
K08068,461.37
K08069,660.93
K08070,638.4
K08071,386.07
K08073,142.33
K08074,237.9
K08075,219.77
K08076,265.77
K08077,136.83
K08079,745.37
K08080,232.7
K08081,266.13
K08082,304.33
K08083,253.83
K08084,75.1
K08085,135.63
K08086,140.83
K08087,195
K08088,197
K08089,282.73
K08090,166.6
K08091,702.17
K08092,313.87
K08093,178.83
K08094,109.33
K08095,191.2
K08096,141.33
K08097,117.27
K08098,185.1
K08099,108.47
K08100,662.6
K08101,240.87
K08102,703.6
K08103,721.5
K08104,444.17
K08105,343.33
K08106,139.07
K08107,774.9
K08108,831.47
K08109,714.9
K08110,869.97
K08111,681.77
K08112,905.1
K08114,1433.93
K08115,729.07
K08116,252.47
K08117,1012.43
K08118,554
K08119,341.6
K08120,581.27
K08121,454.73
K08122,446.03
K08123,524.37
K08124,502.4
K08125,538.3
K08126,355
K08127,418.83
K08128,431.7
K08129,272.73
K08130,276.8
K08131,476.8
K08132,1885.87
K08133,1577.57
K08134,933.57
K08135,1266.13
K08136,130.53
K08137,669.83
K08138,587.5
K08139,404.43
K08141,360.73
K08142,801.53
K08143,809.7
K08144,590.9
K08145,579.93
K08146,697.8
K08147,653.97
K08148,679.53
K08149,659.7
K08150,505.47
K08151,343.8
K08152,183.37
K08153,414.83
K08154,358.87
K08155,525
K08156,434.6
K08157,660.13
K08158,558.87
K08159,381.43
K08160,441.47
K08161,243.57
K08162,190.6
K08163,417.3
K08164,418.07
K08165,643.43
K08166,425.93
K08167,380.63
K08168,279.3
K08169,354.87
K08170,365.37
K08171,388.9
K08172,483.67
K08173,506.5
K08174,203.37
K08175,146.7
K08176,339.97
K08177,230.83
K08178,289.23
K08179,797.8
K08180,808.4
K08181,509.03
K08182,554.77
K08183,453.83
K08184,727.57
K08185,707.93
K08186,549.07
K08187,479.37
K08188,570.33
K08189,508.43
K08190,538.73
K08191,398.17
K08192,364.83
K08193,487.43
K08194,502.87
K08195,478.23
K08196,450.67
K08197,422.07
K08198,899.37
K08199,871.07
K08200,721.4
K08202,603.33
K08203,877.77
K08204,690.13
K08205,781.23
K08206,766
K08207,861.2
K08208,807.43
K08209,659.13
K08210,670.43
K08211,516.93
K08212,561.23
K08213,524.43
K08214,189.13
K08215,549.27
K08216,904.47
K08217,222.8
K08218,215.2
K08219,225.37
K08220,338.63
K08221,225.77
K08222,115.3
K08223,148.67
K08224,170.27
K08225,187.63
K08226,241.5
K08227,274.63
K08228,883.77
K08229,963.8
K08230,414.2
K08231,711.43
K08232,344.47
K08233,
K08234,94.93
K08235,153.93
K08236,933.5
K08237,636.83
K08238,363
K08239,540.17
K08240,290.83
K08241,540.03
K08242,409.33
K08243,532.93
K08244,653.5
K08245,456.9
K08246,184.7
K08247,1559.23
K08248,728.67
K08249,899.7
K08251,354.8
K08252,610.7
K08253,580.23
K08254,176.53
K08255,545.67
K08256,261.37
K08257,201.8
K08258,466.47
K08259,356.73
K08260,206.67
K08261,388.53
K08262,
K08264,322.6
K08265,234.4
K08266,187.47
K08267,110.53
K08268,767.77
K08269,801.2
K08270,213.7
K08271,507.57
K08272,73.2
K08273,260.8
K08274,73.07
K08275,123.83
K08276,56.43
K08277,193.1
K08278,29.57
K08279,339.77
K08280,269
K08281,103.57
K08282,310.53
K08283,346.67
K08284,207.33
K08285,1290.63
K08286,415.8
K08287,472.83
K08288,175.7
K08289,286.73
K08290,371.83
K08291,780.97
K08292,345.9
K08293,485.93
K08294,453.1
K08295,538.6
K08296,83.03
K08297,571.27
K08298,423.43
K08299,304.5
K08300,632.77
K08301,618.17
K08302,399.1
K08303,398
K08304,174.93
K08305,68.6
K08306,238.83
K08307,161.5
K08308,250.63
K08309,123.1
K08310,88.2
K08311,69.4
K08312,195.33
K08313,363.57
K08314,368.3
K08315,104.53
K08316,86.23
K08317,334.43
K08318,333.63
K08319,328.4
K08320,166.57
K08321,323.03
K08322,364.13
K08323,381.57
K08324,678.87
K08325,464.37
K08326,439
K08327,306.8
K08328,209.9
K08329,147.47
K08330,272.47
K08331,55.37
K08332,213.73
K08333,162.77
K08334,64.3
K08335,195.93
K08336,41.57
K08337,267.6
K08338,94.6
K08339,97.07
K08340,88.17
K08341,143.5
K08342,78.27
K08343,105.9
K08344,411.47
K08348,1938.83
K08349,555.4
K08350,324.03
K08351,1012.93
K08352,580.9
K08353,308.37
K08354,235
K08355,113.7
K08356,605.43
K08357,568.5
K08358,248.7
K08359,145.27
K08360,287.73
K08362,748
K08363,45.5
K08364,96.87
K08365,162.37
K08366,193.87
K08367,650.63
K08368,396.73
K08369,362.57
K08370,325.67
K08371,107.97
K08372,415.53
K08373,415.23
K08374,354.67
K08375,452.23
K08376,334.43
K08377,581.07
K08378,366.7
K08379,743.3
K08380,335.63
K08381,413.3
K08382,364.9
K08383,336.3
K08384,703.57
K08385,332.63
K08386,379.5
K08387,366.37
K08388,465.73
K08389,414.67
K08390,388.8
K08391,437.9
K08392,333.7
K08393,368.27
K08394,451.37
K08395,281.8
K08396,343.3
K08397,464.9
K08398,464.8
K08399,1176.3
K08400,357.63
K08401,556.2
K08402,400.4
K08403,390.3
K08404,394.8
K08405,369.63
K08406,405.47
K08407,503.33
K08408,466.3
K08409,518.7
K08410,348.93
K08411,465.93
K08412,385.33
K08413,378.2
K08414,285.03
K08415,310.7
K08416,395.2
K08417,232.27
K08418,547.8
K08419,356.77
K08420,253.2
K08421,325.13
K08422,259.17
K08423,371.43
K08424,242.97
K08425,377.9
K08426,356.97
K08427,223.33
K08428,279.13
K08429,234.73
K08430,444.33
K08431,286.13
K08432,138.63
K08433,441.43
K08434,314
K08435,243.17
K08436,346.4
K08437,735.8
K08438,171.17
K08439,324.4
K08440,797.07
K08441,424.5
K08442,544.83
K08443,1068.83
K08444,721.8
K08445,859.3
K08446,868.57
K08447,139.9
K08448,160.13
K08449,160.1
K08450,545.23
K08451,932.37
K08452,473.13
K08453,925
K08454,1070.2
K08455,1001.67
K08456,661.4
K08457,950.6
K08458,804.1
K08459,506.43
K08460,1502.17
K08461,1728.9
K08462,1406.33
K08463,1027.07
K08464,417.2
K08465,506
K08466,508.73
K08467,166.37
K08468,434.47
K08469,832.37
K08470,132.63
K08471,58.73
K08472,179.57
K08473,80.87
K08474,82.1
K08475,490.03
K08476,496.13
K08477,655.03
K08478,410.13
K08479,374.97
K08480,170.73
K08481,55.5
K08482,150.53
K08483,690.43
K08484,663.1
K08485,114.3
K08486,222.67
K08487,284.43
K08488,398.53
K08489,133.73
K08490,117.63
K08491,95.37
K08492,81.03
K08493,77.47
K08494,98.47
K08495,72.4
K08496,69.53
K08497,71.27
K08498,402.5
K08499,170.4
K08500,204.23
K08501,134.3
K08502,174.37
K08503,148.87
K08504,65.03
K08505,71.67
K08506,83.1
K08507,49.87
K08508,329.53
K08509,139.07
K08510,246.37
K08511,263.07
K08512,162.23
K08513,140.13
K08514,122.37
K08515,263.97
K08516,108.23
K08517,157.13
K08518,701.37
K08519,212.77
