genome	contig	protein	gene_number	contig_pos_start	contig_pos_end	frame	is_bin	KEGG_score	METABOLIC_score	Pfam_score	dbCAN_score	PHROG_score	FOAM_score	KEGG_alignment_type	METABOLIC_alignment_type	Pfam_alignment_type	dbCAN_alignment_type	PHROG_alignment_type	FOAM_alignment_type	KEGG_hmm_id	METABOLIC_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	PHROG_hmm_id	FOAM_hmm_id	KEGG_evalue	METABOLIC_evalue	Pfam_evalue	dbCAN_evalue	PHROG_evalue	FOAM_evalue	KEGG_coverage_sequence	METABOLIC_coverage_sequence	Pfam_coverage_sequence	dbCAN_coverage_sequence	PHROG_coverage_sequence	FOAM_coverage_sequence	KEGG_coverage_hmm	METABOLIC_coverage_hmm	Pfam_coverage_hmm	dbCAN_coverage_hmm	PHROG_coverage_hmm	FOAM_coverage_hmm	Pfam_V-score	Pfam_VL-score	KEGG_V-score	KEGG_VL-score	PHROG_V-score	PHROG_VL-score	CAMPER_score	CAMPER_alignment_type	CAMPER_hmm_id	CAMPER_evalue	CAMPER_coverage_sequence	CAMPER_coverage_hmm	gene_length_bases	prot_length_AAs	contig_left_end_dist	contig_right_end_dist	contig_left_end_gene_dist	contig_right_end_gene_dist	contig_avg_KEGG_V-score	contig_avg_Pfam_V-score	contig_avg_PHROG_V-score	contig_avg_KEGG_VL-score	contig_avg_Pfam_VL-score	contig_avg_PHROG_VL-score	circular_contig	window_avg_KEGG_VL-score	window_avg_Pfam_VL-score	window_avg_PHROG_VL-score	window_avg_KEGG_V-score	window_avg_Pfam_V-score	window_avg_PHROG_V-score	candidate_region_id	refined_region_id	viral_region_id	step1_seed_strict_wvl	step1_in_candidate_region	step2_passes_vscore_gate	step2_in_refined_core	step3_bridge_ok	step3_in_walkback_extended	step4_in_snapped_region	step5_in_merged_region	KEGG_viral_left_dist	KEGG_viral_right_dist	Pfam_viral_left_dist	Pfam_viral_right_dist	PHROG_viral_left_dist	PHROG_viral_right_dist	KEGG_MGE_left_dist	KEGG_MGE_right_dist	Pfam_MGE_left_dist	Pfam_MGE_right_dist	PHROG_MGE_left_dist	PHROG_MGE_right_dist	KEGG_V-score_left_MGE	KEGG_V-score_right_MGE	KEGG_VL-score_left_MGE	KEGG_VL-score_right_MGE	Pfam_V-score_left_MGE	Pfam_V-score_right_MGE	Pfam_VL-score_left_MGE	Pfam_VL-score_right_MGE	PHROG_V-score_left_MGE	PHROG_V-score_right_MGE	PHROG_VL-score_left_MGE	PHROG_VL-score_right_MGE	LGBM_viral_prob	Viral_Origin_Confidence
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_49	49	26695	27225	-1	true																																																	531	177	26694.0	3795.0	48.0	5.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	4.086314736666666	3.9049408247500006	3.8535226973333345	10.0	10.0	9.999999999999998	0	0	0	true	true	false	true	true	true	true	true	4188.0	1938.0	4188.0	531.0	4188.0	1938.0	NaN	NaN	NaN	NaN	NaN	8106.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9968933	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_50	50	27453	28130	-1	true			28.334076						full						PF00004.36						4.1e-7						0.6061946902654868						0.9083969465648855				10.0	4.208253193											678	226	27452.0	2890.0	49.0	4.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	3.954590583	4.052754924000001	3.7509571750000017	10.0	10.0	9.999999999999996	0	0	0	true	true	true	true	true	true	true	true	4719.0	1407.0	4719.0	1407.0	4719.0	1407.0	NaN	NaN	NaN	NaN	NaN	7320.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99627143	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_51	51	28222	28635	1	true			99.350708		79.27607				full		full				PF24043.2		phrog_3848				2.3e-29		4.8e-23				0.644927536231884		0.6521739130434783				0.9285714285714286		0.95														414	138	28221.0	2385.0	50.0	3.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	4.488071036000001	4.371228522000001	4.169880073000002	10.0	10.0	9.999999999999993	0	0	0	true	true	false	true	true	true	true	true	5397.0	729.0	678.0	729.0	5397.0	729.0	NaN	NaN	NaN	NaN	NaN	6984.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9985509	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_52	52	28632	28946	1	true																																																	315	105	28631.0	2074.0	51.0	2.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	4.488071036000001	4.371228522000001	4.169880073000002	10.0	10.0	9.999999999999993	0	0	0	true	true	false	true	true	true	true	true	5811.0	315.0	1092.0	315.0	5811.0	315.0	NaN	NaN	NaN	NaN	NaN	6138.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99723953	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_53	53	29164	30639	-1	true	270.466217		96.770638		282.087433	41.776577	full		full		full	full	K19789		PF04851.22		phrog_16	HMMsoil86259	7e-81		2.7e-28		2.1e-84	1.8e-11	0.8882113821138211		0.2926829268292683		0.8089430894308943	0.32113821138211385	0.7177914110429447		0.9939024390243902		0.3975659229208925	0.7117903930131004	10.0	4.534203851	10.0	4.488071036	10.0	4.169880073							1476	492	29163.0	381.0	52.0	1.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	4.488071036000001	4.371228522000001	4.169880073000002	10.0	10.0	9.999999999999993	0	0	0	true	true	true	true	true	true	true	true	6126.0	NaN	1407.0	NaN	6126.0	NaN	NaN	NaN	NaN	NaN	NaN	5871.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99131155	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000370749	vRhyme_bin_1__BAr2D2E2F_000000370749_54	54	30697	31020	-1	true																																																	324	108	30696.0	0.0	53.0	0.0	10.0	10.0	9.188571428571427	4.0386793535	3.808085277444445	3.5913933811428578	false	4.488071036000001	4.371228522000001	4.169880073000002	10.0	10.0	9.999999999999993	0			true	true	false	false	true	false	false	false	1476.0	NaN	1476.0	NaN	1476.0	NaN	NaN	NaN	NaN	NaN	NaN	5451.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.98406094	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_1	1	3	659	1	true																																																	657	219	2.0	13267.0	0.0	16.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.535077474666667	4.1054828395000005	10.0	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	897.0	NaN	897.0	NaN	1770.0	4341.0	NaN	NaN	NaN	4341.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9649619	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_2	2	719	958	1	true																																																	240	80	718.0	12968.0	1.0	15.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.535077474666667	4.1054828395000005	10.0	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	240.0	NaN	240.0	NaN	1113.0	4683.0	NaN	NaN	NaN	4683.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9643882	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_3	3	980	1273	1	true	45.61911		39.603264			45.882122	full		full			full	K15773		PF01381.29			HMMsoil3470	1.4e-12		8.3e-11			8.6e-13	0.673469387755102		0.5			0.5102040816326531	0.34375		0.8909090909090909			0.9090909090909091	10.0	4.823363359	10.0	4.438194141									294	98	979.0	12653.0	2.0	14.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.535077474666667	4.1054828395000005	10.0	10.0	10.0	0	0	0	true	true	true	true	true	true	true	true	NaN	NaN	NaN	873.0	NaN	873.0	5127.0	NaN	NaN	NaN	5127.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8982934	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_4	4	2173	2751	1	true					124.652092						full						phrog_5774						5.9e-37						0.8808290155440415						0.9322033898305084														579	193	2172.0	11175.0	3.0	13.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	3.946769003	3.792662491666667	10.0	7.88	10.0	0	0	0	true	true	false	true	true	true	true	true	294.0	NaN	294.0	579.0	NaN	579.0	5442.0	NaN	NaN	NaN	5442.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9766897	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_5	5	2748	4418	1	true			278.792053		300.083588				full		full				PF05136.19		phrog_21				1.4e-83		6.8e-90				0.6391382405745063		0.8886894075403949				0.9943502824858758		0.35462555066079293		10.0	4.164679941			10.0	4.146283113							1671	557	2747.0	9508.0	4.0	12.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.0327451908	3.792662491666667	10.0	8.303999999999998	10.0	0	0	0	true	true	true	true	true	true	true	true	873.0	NaN	873.0	1671.0	NaN	1671.0	6147.0	NaN	NaN	NaN	6147.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99435747	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_6	6	4431	6740	1	true			97.296852		298.110748				full		full				PF05065.20		phrog_617				2.1e-28		3.3e-89				0.41688311688311686		0.8350649350649351				0.9928825622775801		0.963258785942492		10.0	4.617189124			10.0	4.064682566							2310	770	4430.0	7186.0	5.0	11.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.0327451908	3.792662491666667	10.0	8.303999999999998	10.0	0	0	0	true	true	true	true	true	true	true	true	2544.0	NaN	1671.0	4611.0	1671.0	2880.0	7614.0	NaN	NaN	NaN	7614.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9976201	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_7	7	6824	7018	1	true																																																	195	65	6823.0	6908.0	6.0	10.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	4.438194141	4.0327451908	3.792662491666667	10.0	8.303999999999998	10.0	0	0	0	true	true	false	true	true	true	true	true	4854.0	NaN	2310.0	2301.0	2310.0	570.0	9075.0	NaN	NaN	NaN	9075.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99675965	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_8	8	7018	7392	1	true					45.456516						full						phrog_5707						1.4e-12						0.832						0.8283582089552238														375	125	7017.0	6534.0	7.0	9.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.83509064875	3.792662491666667	NaN	7.879999999999999	10.0	0	0	0	true	true	false	true	true	true	true	true	5049.0	NaN	2505.0	2106.0	2505.0	375.0	9912.0	NaN	NaN	NaN	9912.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99730396	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_9	9	7434	7739	1	true			35.9245		37.4035				full		full				PF05354.18		phrog_82				1.8e-9		3.8e-10				0.9117647058823529		0.9019607843137255				0.9191919191919192		0.7627118644067796		1.52	2.181843588			10.0	3.167021796							306	102	7433.0	6187.0	8.0	8.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.83509064875	3.792662491666667	NaN	7.879999999999999	10.0	0	0	0	true	true	false	true	true	true	true	true	5424.0	NaN	2880.0	1731.0	2880.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9924646	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_10	10	7774	8259	1	true																																																	486	162	7773.0	5667.0	9.0	7.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.6385685178000005	3.3955268645000003	NaN	7.727999999999999	7.9	0	0	0	true	true	false	true	true	true	true	true	5730.0	NaN	3186.0	1425.0	306.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.993071	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_11	11	8268	8639	1	true																																																	372	124	8267.0	5287.0	10.0	6.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.5070406619999996	3.1452747816666666	NaN	7.159999999999998	7.2	0	0	0	true	true	false	true	true	true	true	true	6216.0	NaN	3672.0	939.0	792.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.99036306	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_12	12	8691	9257	1	true																																																	567	189	8690.0	4669.0	11.0	5.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.5070406619999996	3.1452747816666666	NaN	7.159999999999998	7.2	0	0	0	true	true	false	true	true	true	true	true	6588.0	NaN	4044.0	567.0	1164.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9888229	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_13	13	9317	10501	1	true			52.672508						full						PF13385.14						1.1e-14						0.3392405063291139						0.8344370860927153				10.0	4.376649942											1185	395	9316.0	3425.0	12.0	4.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.5070406619999996	3.1452747816666666	NaN	7.159999999999998	7.2	0	0	0	true	true	true	true	true	true	true	true	7155.0	NaN	4611.0	NaN	1731.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97479504	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_14	14	10559	11125	1	true																																																	567	189	10558.0	2801.0	13.0	3.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.1369911746666665	2.6855708895	NaN	6.213333333333331	5.800000000000001	0			true	true	false	false	true	false	false	false	8340.0	NaN	1185.0	NaN	2916.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97594	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_15	15	11314	13299	1	true					37.800911						full						phrog_339						1.4e-10						0.851963746223565						0.5048975957257347														1986	662	11313.0	627.0	14.0	2.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.1369911746666665	2.6855708895	NaN	6.213333333333331	5.800000000000001	0			true	true	false	false	true	false	false	false	8907.0	NaN	1752.0	NaN	3483.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97033745	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_16	16	13307	13474	1	true																																																	168	56	13306.0	452.0	15.0	1.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.614564968	2.204119983	NaN	8.559999999999997	1.6000000000000014	0			true	true	false	false	true	false	false	false	10893.0	NaN	3738.0	NaN	5469.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.96043533	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000014874	vRhyme_bin_11__LABRr1A1B1C_000000014874_17	17	13474	13926	1	true			58.196377		31.200598	33.760689			full		full	full			PF01344.32		phrog_12615	HMMsoil102722			8.5e-17		2.4e-8	4.9e-9			0.7218543046357616		0.9337748344370861	0.5629139072847682			0.9782608695652174		0.4586206896551724	0.8666666666666667	7.12	2.852479994			1.6	2.204119983							453	151	13473.0	0.0	16.0	0.0	10.0	8.106666666666666	7.9	4.438194141	3.8360343246666666	3.3955268645000003	false	NaN	3.614564968	2.204119983	NaN	8.559999999999997	1.6000000000000014	0			true	true	false	false	true	false	false	false	11061.0	NaN	3906.0	NaN	5637.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9425237	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_1	1	94	321	-1	true																																																	228	76	93.0	18486.0	0.0	43.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	NaN	3.9761967175	3.737281649	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	6384.0	NaN	867.0	NaN	867.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	0.84113413	medium
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_2	2	379	1017	-1	true					33.713989						full						phrog_19446						5.1e-9						0.6807511737089202						0.562992125984252														639	213	378.0	17790.0	1.0	42.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	NaN	3.9761967175	3.737281649	NaN	10.0	10.0	0			true	true	false	false	true	false	false	false	NaN	6156.0	NaN	639.0	NaN	639.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	0.85178936	medium
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_3	3	977	1531	-1	true			54.159721		122.502739				full		full				PF14279.13		phrog_16726				2.3e-15		5.6e-36				0.2972972972972973		0.8972972972972973				0.9821428571428571		0.487012987012987		10.0	4.018450832			10.0	3.633266411							555	185	976.0	17276.0	2.0	41.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	true	true	true	true	true	true	NaN	5517.0	NaN	954.0	NaN	954.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8607637	medium
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_4	4	1660	1836	-1	true																																																	177	59	1659.0	16971.0	3.0	40.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	4962.0	555.0	399.0	555.0	399.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.9630697	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_5	5	2165	2386	-1	true																																																	222	74	2164.0	16421.0	4.0	39.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	4785.0	732.0	222.0	732.0	222.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.96936977	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_6	6	2817	3416	-1	true	65.906914		58.440659		82.132126		full		full		full		K27287		PF02945.22		phrog_2914		9.4e-19		1e-16		8e-24		0.74		0.555		0.65		0.7352941176470589		0.926829268292683		0.7947368421052632		10.0	3.933942603			10.0	3.841296887							600	200	2816.0	15391.0	5.0	38.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	true	true	true	true	true	true	NaN	4563.0	954.0	4563.0	954.0	4563.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.9722278	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_7	7	3649	3924	-1	true																																																	276	92	3648.0	14883.0	6.0	37.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	3963.0	600.0	3963.0	600.0	3963.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.91844445	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_8	8	4192	4803	-1	true					121.899727						full						phrog_2255						4.8e-36						0.7254901960784313						0.6066350710900474														612	204	4191.0	14004.0	7.0	36.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	3687.0	876.0	3687.0	876.0	3687.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.93336046	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_9	9	5667	5786	-1	true																																																	120	40	5666.0	13021.0	8.0	35.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	3075.0	1488.0	3075.0	1488.0	3075.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.9599412	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_10	10	6372	6911	-1	true																																																	540	180	6371.0	11896.0	9.0	34.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	2955.0	1608.0	2955.0	1608.0	2955.0	NaN	NaN	NaN	NaN	NaN	16710.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.9597467	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_11	11	6931	7149	-1	true																																																	219	73	6930.0	11658.0	10.0	33.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.7574439583333334	3.6149637686666662	10.0	10.0	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	2415.0	2148.0	2415.0	2148.0	2415.0	NaN	NaN	NaN	NaN	NaN	16524.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.9584596	high
LABRr1A1B1C_vRhyme_bin_11	vRhyme_bin_11__LABRr1A1B1C_000000039540	vRhyme_bin_11__LABRr1A1B1C_000000039540_12	12	7094	7318	-1	true																																																	225	75	7093.0	11489.0	11.0	32.0	10.0	8.706	10.0	3.415974411	3.4685623146000006	3.6149637686666662	false	3.415974411	3.4550266450000002	3.6149637686666662	10.0	8.3825	10.0	0	0	0	true	true	false	true	true	true	true	true	NaN	2196.0	2367.0	2196.0	2367.0	2196.0	NaN	NaN	NaN	NaN	NaN	14916.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.0	NaN	3.6332664	NaN	0.92589235	high
