Protein	Contig	Genome	Function	KEGG_hmm_id	FOAM_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	METABOLIC_hmm_id	CAMPER_hmm_id	PHROG_hmm_id	KEGG_score	FOAM_score	Pfam_score	dbCAN_score	METABOLIC_score	CAMPER_score	PHROG_score	KEGG_coverage	FOAM_coverage	Pfam_coverage	dbCAN_coverage	METABOLIC_coverage	CAMPER_coverage	PHROG_coverage	KEGG_V-score	Pfam_V-score	PHROG_V-score	Viral_Flanking_Genes_Left_Dist	Viral_Flanking_Genes_Right_Dist	MGE_Flanking_Genes_Left_Dist	MGE_Flanking_Genes_Right_Dist	step5_in_merged_region	nonviral_region_pos	Viral_Origin_Confidence	KEGG_Description	FOAM_Description	Pfam_Description	dbCAN_Description	METABOLIC_Description	CAMPER_Description	PHROG_Description	top_hit_hmm_id	top_hit_description	top_hit_db	protein_in_nonviral_region
vRhyme_bin_11__LABRr1A1B1C_000000092334_5	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	HNH endonuclease							phrog_3118							43.675312							0.30662020905923343				NaN	4065.0	NaN	NaN	false		high							HNH endonuclease	phrog_3118	HNH endonuclease	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_6	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	3438.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_7	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	3213.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_8	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	3024.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_9	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	2547.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_10	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	2142.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_11	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	1815.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_12	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	HNH endonuclease							phrog_3377							92.182312							0.6173469387755102				NaN	1632.0	NaN	NaN	false		high							HNH endonuclease	phrog_3377	HNH endonuclease	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_13	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	Family of unknown function (DUF5715)			PF18979.6							94.67675							0.9704142011834319						0.21		NaN	1098.0	NaN	NaN	false		medium			Family of unknown function (DUF5715)					PF18979	Family of unknown function (DUF5715)	Pfam	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_14	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	381.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_15	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	165.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_16	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11				PF19474.5				phrog_20259			37.673706				114.128296			0.8108108108108109				0.9571428571428572		10.0	5.2	NaN	8769.0	NaN	NaN	false		high			Family of unknown function (DUF6011)				""	phrog_20259	""	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_17	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	flp, pilA; pilus assembly protein Flp/PilA	K02651							34.693558							0.36363636363636365										NaN	7977.0	NaN	NaN	false		medium	flp, pilA; pilus assembly protein Flp/PilA							K02651	flp, pilA; pilus assembly protein Flp/PilA	KEGG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_18	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	7815.0	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_19	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	7455.0	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_20	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	7290.0	NaN	9429.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_21	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	6861.0	NaN	9243.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_22	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	6576.0	NaN	8928.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_23	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	6411.0	NaN	8649.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_24	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	divIVA; cell division initiation protein	K04074							24.624743							0.33884297520661155										NaN	6018.0	NaN	7788.0	false		high	divIVA; cell division initiation protein							K04074	divIVA; cell division initiation protein	KEGG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_25	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	5376.0	NaN	7443.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_26	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	4995.0	NaN	7185.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_27	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	endonuclease VII							phrog_1035							43.724274							0.6014760147601476				NaN	4410.0	NaN	6549.0	false		high							endonuclease VII	phrog_1035	endonuclease VII	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000092334_28	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	3843.0	NaN	6069.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_29	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	3450.0	NaN	5712.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_30	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	2631.0	NaN	5469.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_31	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	2172.0	NaN	4482.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_32	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	789.0	NaN	4266.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_33	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	423.0	NaN	3741.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_34	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										NaN	204.0	NaN	1569.0	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_35	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	K02343	HMMsoil100055	PF13177.13				phrog_5846	212.041168	81.285927	87.726166				140.06926	0.4510108864696734	0.512	0.9813664596273292				0.65	10.0	10.0	10.0	NaN	3099.0	NaN	1203.0	true		high	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	holA; DNA polymerase III subunit delta [EC:2.7.7.7]; holB; DNA polymerase III subunit delta' [EC:2.7.7.7]; dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	DNA polymerase III, delta subunit				clamp loader of DNA polymerase	K02343	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	KEGG	false
vRhyme_bin_11__LABRr1A1B1C_000000092334_36	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	endonuclease VII							phrog_1035							51.857838							0.6014760147601476				1293.0	1806.0	NaN	627.0	true		high							endonuclease VII	phrog_1035	endonuclease VII	PHROG	false
vRhyme_bin_11__LABRr1A1B1C_000000092334_37	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										1848.0	1251.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000092334_38	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										2223.0	876.0	639.0	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000092334_39	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										2910.0	189.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000092334_40	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	NUDIX domain	K03574	HMMsoil24309	PF00293.35				phrog_1198	69.061714	69.730568	70.956886				66.93515	0.3488372093023256	0.9636363636363636	0.8731343283582089				0.44664031620553357	10.0	10.0	10.0	3099.0	1152.0	NaN	NaN	true		high	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]	nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13]	NUDIX domain				MutT/NUDIX hydrolase	PF00293	NUDIX domain	Pfam	false
vRhyme_bin_11__LABRr1A1B1C_000000092334_41	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										480.0	672.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000092334_42	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	DNA methyltransferase	K00571		PF01555.25				phrog_67	166.877563		82.609909				238.129959	0.5333333333333333		0.995475113122172				0.30955585464333785	10.0	10.0	10.0	1152.0	849.0	NaN	NaN	true		high	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]		DNA methylase				DNA methyltransferase	phrog_67	DNA methyltransferase	PHROG	false
vRhyme_bin_11__LABRr1A1B1C_000000092334_43	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11	ISXO2-like transposase domain	K07488		PF12762.14				phrog_25593	100.558418		146.851608				144.637054	0.759375		0.9933333333333333				0.8691860465116279	10.0	10.0	10.0	849.0	NaN	NaN	NaN	true		high	K07488; transposase		ISXO2-like transposase domain				""	PF12762	ISXO2-like transposase domain	Pfam	false
vRhyme_bin_11__LABRr1A1B1C_000000092334_44	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										957.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_45	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										1314.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_46	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										1584.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000092334_47	vRhyme_bin_11__LABRr1A1B1C_000000092334	LABRr1A1B1C_vRhyme_bin_11																										2796.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000098710_1	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11																										NaN	7722.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000098710_2	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11																										NaN	6129.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000098710_3	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11	WRC			PF08879.16							29.849667							0.813953488372093								NaN	5514.0	NaN	NaN	false		high			WRC					PF08879	WRC	Pfam	true
vRhyme_bin_11__LABRr1A1B1C_000000098710_4	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11								phrog_1915							93.901711							0.9432624113475178				NaN	4845.0	NaN	NaN	false		high							""	phrog_1915	""	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000098710_5	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11	endonuclease VII	K27287		PF02945.22				phrog_2914	70.867691		69.239021				84.0093	0.9044117647058824		0.9146341463414634				0.6263157894736842		10.0	10.0	NaN	NaN	NaN	NaN	false		high	K27287; Autographiviridae endonuclease VII		Recombination endonuclease VII				endonuclease VII	phrog_2914	endonuclease VII	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000098710_6	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11																										513.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000098710_7	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11																										2958.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000098710_8	vRhyme_bin_11__LABRr1A1B1C_000000098710	LABRr1A1B1C_vRhyme_bin_11																										3264.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_1	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	Podophage GP4 fiber-tail adaptor protein gp77			PF23148.2							41.173325							0.9285714285714286								NaN	NaN	9327.0	NaN	false		medium			Podophage GP4 fiber-tail adaptor protein gp77					PF23148	Podophage GP4 fiber-tail adaptor protein gp77	Pfam	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_2	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	terminase large subunit							phrog_38							207.483994							0.5697368421052632				NaN	NaN	9612.0	NaN	false		medium							terminase large subunit	phrog_38	terminase large subunit	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_3	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	portal protein							phrog_1216							45.710815							0.6876750700280112				NaN	NaN	9906.0	NaN	false		low							portal protein	phrog_1216	portal protein	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_4	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	co-chaperonin GroES	K04078		PF00166.27				phrog_3188	35.314571		32.091694				36.328075	0.423728813559322		0.967741935483871				0.9479166666666666	10.0	10.0	3.67	NaN	NaN	10554.0	NaN	false		medium	groES, HSPE1; chaperonin GroES		Chaperonin 10 Kd subunit				co-chaperonin GroES	phrog_3188	co-chaperonin GroES	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_5	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	10749.0	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_6	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	11790.0	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_7	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	12255.0	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_8	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	12486.0	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_9	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	Protein of unknown function (DUF1565)			PF07602.18							21.331112							0.5291828793774319						0.33		NaN	NaN	NaN	NaN	false		low			Protein of unknown function (DUF1565)					PF07602	Protein of unknown function (DUF1565)	Pfam	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_10	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_11	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_12	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_13	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11								phrog_12985							51.022717							0.7647058823529411				NaN	NaN	NaN	NaN	false		medium							""	phrog_12985	""	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_14	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_15	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	head closure Hc3							phrog_578							106.238304							0.8703703703703703				NaN	NaN	NaN	NaN	false		medium							head closure Hc3	phrog_578	head closure Hc3	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_16	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_17	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	acetyltransferase			PF00583.32				phrog_1249			25.543661				32.459061			0.8017241379310345				0.6055555555555555		10.0	6.85	NaN	NaN	NaN	NaN	false		low			Acetyltransferase (GNAT) family				acetyltransferase	phrog_1249	acetyltransferase	PHROG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_18	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	osmB; osmotically inducible lipoprotein OsmB	K04062							24.315802							0.5289256198347108										NaN	NaN	NaN	NaN	false		medium	osmB; osmotically inducible lipoprotein OsmB							K04062	osmB; osmotically inducible lipoprotein OsmB	KEGG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_19	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_20	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_21	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	K01945	HMMsoil120965	PF01071.25					154.387207	139.10527	36.486591					0.6574585635359116	0.7298701298701299	0.9432989690721649					9.83	3.88		NaN	NaN	NaN	NaN	false		low	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain					K01945	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	KEGG	true
vRhyme_bin_11__LABRr1A1B1C_000000105942_22	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000105942_23	vRhyme_bin_11__LABRr1A1B1C_000000105942	LABRr1A1B1C_vRhyme_bin_11																										NaN	NaN	NaN	NaN	false		medium											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_1	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										NaN	1149.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_2	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										NaN	1077.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_3	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										NaN	846.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_4	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										NaN	612.0	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_5	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11				PF17338.9				phrog_1617			142.387177				261.082916			0.9567099567099567				0.8461538461538461		10.0	10.0	NaN	3000.0	NaN	NaN	true		high			Gene product 88				""	phrog_1617	""	PHROG	false
vRhyme_bin_11__LABRr1A1B1C_000000110784_6	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										708.0	2292.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_7	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										1233.0	1767.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_8	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11								phrog_6186							134.397278							0.7454545454545455				1404.0	1596.0	NaN	NaN	true		high							""	phrog_6186	""	PHROG	false
vRhyme_bin_11__LABRr1A1B1C_000000110784_9	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										2019.0	981.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_10	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										2187.0	813.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_11	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										2397.0	603.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_12	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										2871.0	129.0	NaN	NaN	true		high											false
vRhyme_bin_11__LABRr1A1B1C_000000110784_13	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11	anti-restriction protein			PF18818.8				phrog_7245			114.330437				235.537094			0.8492063492063492				0.9567901234567902		10.0	10.0	3000.0	NaN	NaN	NaN	true		high			Zincin-like metallopeptidase				anti-restriction protein	phrog_7245	anti-restriction protein	PHROG	false
vRhyme_bin_11__LABRr1A1B1C_000000110784_14	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										918.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_15	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										1188.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_16	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										1311.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_11__LABRr1A1B1C_000000110784_17	vRhyme_bin_11__LABRr1A1B1C_000000110784	LABRr1A1B1C_vRhyme_bin_11																										1458.0	NaN	NaN	NaN	false		high											true
