id,name,V-score,VL-score,db
K07007,"3-dehydro-bile acid Delta4,6-reductase [EC:1.3.1.114]",0.08,0.903089987,KEGG
K23694,GRB2-related adapter protein,0.08,0.903089987,KEGG
K00569,thiopurine S-methyltransferase [EC:2.1.1.67],0.08,0.903089987,KEGG
K07016,CRISPR-associated protein Csm1,0.08,0.903089987,KEGG
K18394,dimethylallyldiphosphate transferase,0.08,0.903089987,KEGG
K09664,"beta-1,3-N-acetylglucosaminyltransferase 7 [EC:2.4.1.-]",0.08,0.903089987,KEGG
K22836,"1,3-beta-glucanosyltransferase GAS5 [EC:2.4.1.-]",0.08,0.903089987,KEGG
K16213,cellobiose epimerase [EC:5.1.3.11],0.08,0.903089987,KEGG
K00589,uroporphyrin-III C-methyltransferase [EC:2.1.1.107],0.08,0.903089987,KEGG
K17085,transmembrane 9 superfamily member 1,0.08,0.903089987,KEGG
K20204,grixazone synthase / o-aminophenol oxidase [EC:1.10.3.15 1.10.3.4],0.08,0.903089987,KEGG
K03611,protein dithiol:quinone oxidoreductase [EC:1.8.5.9],0.08,0.903089987,KEGG
K04942,potassium intermediate/small conductance calcium-activated channel subfamily N member 1,0.08,0.903089987,KEGG
K03620,Ni/Fe-hydrogenase 1 B-type cytochrome subunit,0.08,0.903089987,KEGG
K03625,transcription antitermination protein NusB,0.08,0.903089987,KEGG
K21549,inositol 4-methyltransferase [EC:2.1.1.129],0.08,0.903089987,KEGG
K02303,uroporphyrin-III C-methyltransferase [EC:2.1.1.107],0.08,0.903089987,KEGG
K07060,endoribonuclease Nob1 [EC:3.1.-.-],0.08,0.903089987,KEGG
K12361,RAS guanyl-releasing protein 2,0.08,0.903089987,KEGG
K12362,RAS guanyl-releasing protein 3,0.08,0.903089987,KEGG
K12363,RAS guanyl-releasing protein 4,0.08,0.903089987,KEGG
K03634,outer membrane lipoprotein carrier protein,0.08,0.903089987,KEGG
K07529,dihydropyrimidinase-like 5,0.08,0.903089987,KEGG
K25447,olfactomedin-4,0.08,0.903089987,KEGG
K21574,"glucan 1,4-alpha-glucosidase [EC:3.2.1.3]",0.08,0.903089987,KEGG
K11524,positive phototaxis protein PixI,0.08,0.903089987,KEGG
K19301,aminoglycoside 6'-N-acetyltransferase II [EC:2.3.1.82],0.08,0.903089987,KEGG
K01027,3-oxoacid CoA-transferase [EC:2.8.3.5],0.08,0.903089987,KEGG
K20275,nematocidal protein AidA,0.08,0.903089987,KEGG
K24166,armadillo repeat-containing protein 6,0.08,0.903089987,KEGG
K24636,stereocilin,0.08,0.903089987,KEGG
K07587,O-phosphoseryl-tRNA synthetase [EC:6.1.1.27],0.08,0.903089987,KEGG
K16783,biotin transport system permease protein,0.08,0.903089987,KEGG
K16793,methanogen homoaconitase small subunit [EC:4.2.1.114],0.08,0.903089987,KEGG
K06289,spore germination protein AB,0.08,0.903089987,KEGG
K06747,immune costimulatory protein B7-H4,0.08,0.903089987,KEGG
K19816,transcription activator MSS11,0.08,0.903089987,KEGG
K02864,large subunit ribosomal protein L10,0.08,0.903089987,KEGG
K05448,vascular endothelial growth factor A,0.08,0.903089987,KEGG
K00241,succinate dehydrogenase cytochrome b subunit,0.08,0.903089987,KEGG
K14199,staphylococcal complement inhibitor,0.08,0.903089987,KEGG
K06796,"cadherin 3, type 1, P-cadherin",0.08,0.903089987,KEGG
K19862,NCK adaptor protein 2,0.08,0.903089987,KEGG
K17220,sulfur reductase FeS subunit,0.08,0.903089987,KEGG
K01592,tyrosine decarboxylase [EC:4.1.1.25],0.08,0.903089987,KEGG
K21204,5'-demethylyatein 5'-O-methyltransferase [EC:2.1.1.330],0.08,0.903089987,KEGG
K08501,syntaxin 8,0.08,0.903089987,KEGG
K23876,(R)-2-hydroxyacyl-CoA dehydratese activating ATPase [EC:5.6.1.9],0.08,0.903089987,KEGG
K18581,unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180],0.08,0.903089987,KEGG
K18584,actin-related protein 3,0.08,0.903089987,KEGG
K17260,actin-related protein 2,0.08,0.903089987,KEGG
K17268,coatomer subunit epsilon,0.08,0.903089987,KEGG
K03326,"C4-dicarboxylate transporter, DcuC family",0.08,0.903089987,KEGG
K02008,cobalt/nickel transport system permease protein,0.08,0.903089987,KEGG
K12060,conjugal transfer pilus assembly protein TraU,0.08,0.903089987,KEGG
K07229,ferric-chelate reductase (NADPH) [EC:1.16.1.9],0.08,0.903089987,KEGG
K12073,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]",0.08,0.903089987,KEGG
K07235,tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-],0.08,0.903089987,KEGG
K17298,mucin-13,0.08,0.903089987,KEGG
K26486,"quillaic acid 3-O-Gal-1,2-GlcA alpha-1,3-rhamnosyltransferase [EC:2.4.1.-]",0.08,0.903089987,KEGG
K16435,"dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose 2,3-dehydratase [EC:4.2.1.159]",0.08,0.903089987,KEGG
K08575,calpain-6 [EC:3.4.22.-],0.08,0.903089987,KEGG
K08579,calpain-10 [EC:3.4.22.-],0.08,0.903089987,KEGG
K12554,alanine adding enzyme [EC:2.3.2.-],0.08,0.903089987,KEGG
K25175,E3 ubiquitin-protein ligase ZFP91 [EC:2.3.2.27],0.08,0.903089987,KEGG
K16443,desvancosaminyl-vancomycin vancosaminetransferase [EC:2.4.1.322],0.08,0.903089987,KEGG
K08587,clostripain [EC:3.4.22.8],0.08,0.903089987,KEGG
K23000,torsin-3A,0.08,0.903089987,KEGG
K02527,3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15],0.08,0.903089987,KEGG
K26995,sporulation delaying protein B,0.08,0.903089987,KEGG
K24359,membrane frizzled-related protein,0.08,0.903089987,KEGG
K20470,trehalose monomycolate/heme transporter,0.08,0.903089987,KEGG
K20936,1-butanol dehydrogenase (cytochrome c) [EC:1.1.2.9],0.08,0.903089987,KEGG
K16965,dimethylsulfide dehydrogenase subunit beta,0.08,0.903089987,KEGG
K19063,streptothricin acetyltransferase [EC:2.3.-.-],0.08,0.903089987,KEGG
K23053,flavonoid 4'-O-methyltransferase [EC:2.1.1.231],0.08,0.903089987,KEGG
K03898,kininogen,0.08,0.903089987,KEGG
K01253,microsomal epoxide hydrolase [EC:3.3.2.9],0.08,0.903089987,KEGG
K14333,"2,3-dihydroxybenzoate decarboxylase [EC:4.1.1.46]",0.08,0.903089987,KEGG
K24394,protein STU2,0.08,0.903089987,KEGG
K06934,uncharacterized protein,0.08,0.903089987,KEGG
K23072,"O16-antigen biosynthesis beta-1,6-galactofuranosyltransferase [EC:2.4.1.-]",0.08,0.903089987,KEGG
K13011,O-antigen biosynthesis protein WbqL,0.08,0.903089987,KEGG
K19552,"MFS transporter, DHA3 family, bacilysin exporter BacE",0.08,0.903089987,KEGG
K23083,3-deoxy-D-manno-octulosonic acid-hydrolase,0.08,0.903089987,KEGG
K24866,precorrin-2 dehydrogenase [EC:1.3.1.76],0.08,0.903089987,KEGG
K10489,zinc finger and BTB domain-containing protein 2,0.08,0.903089987,KEGG
K10948,hemolysin,0.08,0.903089987,KEGG
K14835,25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310],0.08,0.903089987,KEGG
K13512,lysophospholipid acyltransferase [EC:2.3.1.23 2.3.1.-],0.08,0.903089987,KEGG
K22706,(R)-mandelonitrile beta-glucosyltransferase [EC:2.4.1.354],0.08,0.903089987,KEGG
K13064,phenylalanine/tyrosine ammonia-lyase [EC:4.3.1.25],0.08,0.903089987,KEGG
K18735,protein SMG9,0.08,0.903089987,KEGG
K18280,6-hydroxytryprostatin B O-methyltransferase [EC:2.1.1.293],0.08,0.903089987,KEGG
K12201,"MFS transporter, SP family, solute carrier family 2 (facilitated glucose/fructose transporter), member 7",0.08,0.903089987,KEGG
K00929,butyrate kinase [EC:2.7.2.7],0.08,0.903089987,KEGG
K12210,intracellular multiplication protein IcmF,0.08,0.903089987,KEGG
K08244,"alpha-glucan, water dikinase [EC:2.7.9.4]",0.08,0.903089987,KEGG
K26169,membrane progestin receptor delta,0.08,0.903089987,KEGG
K13092,nuclear protein NHN1,0.08,0.903089987,KEGG
K17913,"carlactone synthase / all-trans-10'-apo-beta-carotenal 13,14-cleaving dioxygenase [EC:1.13.11.69 1.13.11.70]",0.08,0.903089987,KEGG
K07406,alpha-galactosidase [EC:3.2.1.22],0.08,0.903089987,KEGG
K04399,caspase 9 [EC:3.4.22.62],0.08,0.903089987,KEGG
K16615,"actin-related protein 7, plant",0.08,0.903089987,KEGG
K16616,"actin-related protein 8, plant",0.08,0.903089987,KEGG
K02223,circadian locomoter output cycles kaput protein [EC:2.3.1.48],0.08,0.903089987,KEGG
K03560,biopolymer transport protein TolR,0.08,0.903089987,KEGG
K03567,glycine cleavage system transcriptional repressor,0.08,0.903089987,KEGG
K06134,3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60],0.08,0.903089987,KEGG
K08787,dipeptidyl aminopeptidase Ste13 [EC:3.4.14.-],0.08,0.903089987,KEGG
K16193,uncharacterized membrane protein ArfC,0.08,0.903089987,KEGG
K07466,replication factor A1,0.08,0.903089987,KEGG
K11902,type VI secretion system protein ImpA,0.08,0.903089987,KEGG
K24523,copine 5/8/9,0.08,0.903089987,KEGG
K21968,Mat/Ecp fimbriae periplasmic chaperone,0.08,0.903089987,KEGG
K15340,DNA cross-link repair 1A protein,0.08,0.903089987,KEGG
K24531,mycinamicin VII 6-deoxyallosyltransferase [EC:2.4.1.-],0.08,0.903089987,KEGG
K12786,LEE-encoded effector EspF,0.08,0.903089987,KEGG
K12787,LEE-encoded effector Map,0.08,0.903089987,KEGG
K02284,phycocyanin alpha chain,0.08,0.903089987,KEGG
K11470,polycomb group RING finger protein 6,0.08,0.903089987,KEGG
K10156,epi-isozizaene synthase [EC:4.2.3.37],0.08,0.903089987,KEGG
K16696,exopolysaccharide (amylovoran) exporter,0.08,0.903089987,KEGG
K09202,regulatory protein SWI5,0.08,0.903089987,KEGG
K00125,formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6],0.08,0.903089987,KEGG
K19276,aminoglycoside 3-N-acetyltransferase IV [EC:2.3.1.81],0.08,0.903089987,KEGG
K19279,aminoglycoside 9-adenylyltransferase [EC:2.7.7.-],0.08,0.903089987,KEGG
K23727,sphingoid base N-palmitoyltransferase [EC:2.3.1.291],0.08,0.903089987,KEGG
K19283,prostatic acid phosphatase [EC:3.1.3.2 3.1.3.5],0.08,0.903089987,KEGG
K19284,testicular acid phosphatase [EC:3.1.3.2],0.08,0.903089987,KEGG
K13217,pre-mRNA-processing factor 39,0.08,0.903089987,KEGG
K15879,cytochrome b-561,0.08,0.903089987,KEGG
K09707,uncharacterized protein,0.08,0.903089987,KEGG
K05385,bilin biosynthesis protein,0.08,0.903089987,KEGG
K04065,hyperosmotically inducible periplasmic protein,0.08,0.903089987,KEGG
K25008,ion-translocating oxidoreductase complex subunit C [EC:7.-.-.-],0.08,0.903089987,KEGG
K22446,tRNA (cytosine49-C5)-methyltransferase [EC:2.1.1.-],0.08,0.903089987,KEGG
K18472,acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15],0.08,0.903089987,KEGG
K08422,G protein-coupled receptor 88,0.08,0.903089987,KEGG
K03217,YidC/Oxa1 family membrane protein insertase,0.08,0.903089987,KEGG
K00668,"fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]",0.08,0.903089987,KEGG
K07115,23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266],0.08,0.903089987,KEGG
K18494,[histone H3]-lysine9 N-trimethyltransferase SETDB2 [EC:2.1.1.355],0.08,0.903089987,KEGG
K09768,uncharacterized protein,0.08,0.903089987,KEGG
K18956,"WhiB family transcriptional regulator, redox-sensing transcriptional regulator",0.08,0.903089987,KEGG
K13743,protein IpgB2,0.08,0.903089987,KEGG
K17649,demethylsterigmatocystin 6-O-methyltransferase [EC:2.1.1.109],0.07,0.84509804,KEGG
K08478,phosphoglycerate transport regulatory protein PgtC,0.07,0.84509804,KEGG
K25073,1'-hydroxy-gamma-carotene C-4' ketolase,0.07,0.84509804,KEGG
K25537,fibroleukin,0.07,0.84509804,KEGG
K12917,cytochrome P450 monooxygenase 1,0.07,0.84509804,KEGG
K04599,G protein-coupled receptor Mth (Methuselah protein),0.07,0.84509804,KEGG
K02402,flagellar transcriptional activator FlhC,0.07,0.84509804,KEGG
K02408,flagellar hook-basal body complex protein FliE,0.07,0.84509804,KEGG
K07166,ACT domain-containing protein,0.07,0.84509804,KEGG
K07169,FHA domain-containing protein,0.07,0.84509804,KEGG
K03731,trehalose 6-phosphate phosphorylase [EC:2.4.1.216],0.07,0.84509804,KEGG
K12938,"anthocyanidin 5,3-O-glucosyltransferase [EC:2.4.1.-]",0.07,0.84509804,KEGG
K16826,signal-regulatory protein beta 2,0.07,0.84509804,KEGG
K20806,bromoxynil nitrilase [EC:3.5.5.6],0.07,0.84509804,KEGG
K03750,molybdopterin molybdotransferase [EC:2.10.1.1],0.07,0.84509804,KEGG
K08970,nickel/cobalt transporter (NicO) family protein,0.07,0.84509804,KEGG
K01110,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67]",0.07,0.84509804,KEGG
K08972,putative membrane protein,0.07,0.84509804,KEGG
K11178,xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4],0.07,0.84509804,KEGG
K10312,F-box protein 36,0.07,0.84509804,KEGG
K03786,3-dehydroquinate dehydratase II [EC:4.2.1.10],0.07,0.84509804,KEGG
K25596,difructose-dianhydride-III synthase [EC:4.2.1.178],0.07,0.84509804,KEGG
K06358,phosphatase RapK regulator,0.07,0.84509804,KEGG
K20845,"endo-1,3-beta-xylanase [EC:3.2.1.32]",0.07,0.84509804,KEGG
K23414,phenolphthiocerol/phthiocerol/phthiodiolone dimycocerosyl transferase [EC:2.3.1.282],0.07,0.84509804,KEGG
K20851,alpha-agarase [EC:3.2.1.158],0.07,0.84509804,KEGG
K18115,sporulenol synthase [EC:4.2.1.137],0.07,0.84509804,KEGG
K11673,actin-related protein 8,0.07,0.84509804,KEGG
K10810,thiazole tautomerase (transcriptional regulator TenI) [EC:5.3.99.10],0.07,0.84509804,KEGG
K02496,uroporphyrin-III C-methyltransferase [EC:2.1.1.107],0.07,0.84509804,KEGG
K22100,"2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160]",0.07,0.84509804,KEGG
K14713,"solute carrier family 39 (zinc transporter), member 7",0.07,0.84509804,KEGG
K11694,peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17],0.07,0.84509804,KEGG
K23900,reticulocalbin-3,0.07,0.84509804,KEGG
K19921,polycystic kidney disease and receptor for egg jelly-related protein,0.07,0.84509804,KEGG
K05526,succinylglutamate desuccinylase [EC:3.5.1.96],0.07,0.84509804,KEGG
K19934,calcium-binding protein,0.07,0.84509804,KEGG
K09423,Myb-like DNA-binding protein BAS1,0.07,0.84509804,KEGG
K14733,"limonene 1,2-monooxygenase [EC:1.14.13.107]",0.07,0.84509804,KEGG
K00337,NADH-quinone oxidoreductase subunit H [EC:7.1.1.2],0.07,0.84509804,KEGG
K23920,fibroblast growth factor 14,0.07,0.84509804,KEGG
K10852,isopenicillin-N N-acyltransferase [EC:2.3.1.164],0.07,0.84509804,KEGG
K14747,benzoylacetate-CoA ligase [EC:6.2.1.-],0.07,0.84509804,KEGG
K02998,small subunit ribosomal protein SAe,0.07,0.84509804,KEGG
K23943,type III secretion system effector arginine glycosyltransferase,0.07,0.84509804,KEGG
K23944,type III secretion system effector arginine glycosyltransferase,0.07,0.84509804,KEGG
K23945,type III secretion system effector,0.07,0.84509804,KEGG
K00810,menadiol prenyltransferase [EC:2.5.1.-],0.07,0.84509804,KEGG
K23492,4-hydroxyphenylacetate 3-monooxygenase [EC:1.14.14.9],0.07,0.84509804,KEGG
K18642,crescentin,0.07,0.84509804,KEGG
K04243,prosaposin receptor,0.07,0.84509804,KEGG
K22167,F420H2 dehydrogenase subunit L [EC:1.5.98.3],0.07,0.84509804,KEGG
K09914,putative lipoprotein,0.07,0.84509804,KEGG
K09919,uncharacterized protein,0.07,0.84509804,KEGG
K04705,signal transducing adaptor molecule,0.07,0.84509804,KEGG
K04707,E3 ubiquitin-protein ligase CBL [EC:2.3.2.27],0.07,0.84509804,KEGG
K19974,2-epi-5-epi-valiolone 7-phosphate 2-epimerase [EC:5.1.3.35],0.07,0.84509804,KEGG
K10887,DNA cross-link repair 1C protein [EC:3.1.-.-],0.07,0.84509804,KEGG
K09477,citrate:succinate antiporter,0.07,0.84509804,KEGG
K00389,putative membrane protein,0.07,0.84509804,KEGG
K08611,disintegrin and metalloproteinase domain-containing protein 24 [EC:3.4.24.-],0.07,0.84509804,KEGG
K08613,disintegrin and metalloproteinase domain-containing protein 26 [EC:3.4.24.-],0.07,0.84509804,KEGG
K23994,"solute carrier family 9B (sodium/hydrogen exchanger), member 1/2",0.07,0.84509804,KEGG
K13932,malonate decarboxylase beta subunit [EC:4.1.1.87],0.07,0.84509804,KEGG
K16055,trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12],0.07,0.84509804,KEGG
K03438,16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199],0.07,0.84509804,KEGG
K02111,F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1],0.07,0.84509804,KEGG
K02117,V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1],0.07,0.84509804,KEGG
K06002,pepsin A [EC:3.4.23.1],0.07,0.84509804,KEGG
K17386,platelet-derived growth factor subunit B,0.07,0.84509804,KEGG
K21364,"UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase [EC:2.4.1.304]",0.07,0.84509804,KEGG
K12636,N-acetylpuromycin N-acetylhydrolase,0.07,0.84509804,KEGG
K09992,uncharacterized protein,0.07,0.84509804,KEGG
K16538,progesterone-induced-blocking factor 1,0.07,0.84509804,KEGG
K07805,putative membrane protein PagD,0.07,0.84509804,KEGG
K13973,pore-forming peptide ameobapore,0.07,0.84509804,KEGG
K21845,cargo-transport protein YPP1,0.07,0.84509804,KEGG
K16549,myomegalin,0.07,0.84509804,KEGG
K15227,"arogenate dehydrogenase (NADP+), plant [EC:1.3.1.78]",0.07,0.84509804,KEGG
K19107,putative acetyltransferase [EC:2.3.1.-],0.07,0.84509804,KEGG
K20529,type IV secretion system protein TrbD,0.07,0.84509804,KEGG
K21394,TRAP-type transport system small permease protein,0.07,0.84509804,KEGG
K02611,"ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]",0.07,0.84509804,KEGG
K13997,dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex,0.07,0.84509804,KEGG
K21868,myosin VIIb,0.07,0.84509804,KEGG
K24900,homeobox protein MIXL1,0.07,0.84509804,KEGG
K24909,disco-interacting protein 2 homolog C,0.07,0.84509804,KEGG
K15264,25S rRNA (cytosine2278-C5)-methyltransferase [EC:2.1.1.311],0.07,0.84509804,KEGG
K06549,sialic acid binding Ig-like lectin 5,0.07,0.84509804,KEGG
K07871,mitochondrial Rho GTPase 2 [EC:3.6.5.-],0.07,0.84509804,KEGG
K11393,U6 snRNA m6A methyltransferase [EC:2.1.1.346],0.07,0.84509804,KEGG
K23601,serine-rich protein,0.07,0.84509804,KEGG
K15283,"solute carrier family 35, member E1",0.07,0.84509804,KEGG
K19168,toxin CptA,0.07,0.84509804,KEGG
K24477,target of Nesh-SH3,0.07,0.84509804,KEGG
K01809,mannose-6-phosphate isomerase [EC:5.3.1.8],0.07,0.84509804,KEGG
K14447,ethylmalonyl-CoA mutase [EC:5.4.99.63],0.07,0.84509804,KEGG
K01379,cathepsin D [EC:3.4.23.5],0.07,0.84509804,KEGG
K09141,uncharacterized protein,0.07,0.84509804,KEGG
K05715,2-phosphoglycerate kinase [EC:2.7.2.16],0.07,0.84509804,KEGG
K01382,cathepsin E [EC:3.4.23.34],0.07,0.84509804,KEGG
K01387,microbial collagenase [EC:3.4.24.3],0.07,0.84509804,KEGG
K26202,proctolin receptor,0.07,0.84509804,KEGG
K24973,DALR anticodon-binding domain-containing protein 3,0.07,0.84509804,KEGG
K18812,"cyclin D6, plant",0.07,0.84509804,KEGG
K14943,muscleblind,0.07,0.84509804,KEGG
K14947,epithelial splicing regulatory protein 1/2,0.07,0.84509804,KEGG
K09189,[histone H3]-lysine4 N-trimethyltransferase MLL5 [EC:2.1.1.354],0.07,0.84509804,KEGG
K21028,molybdopterin synthase sulfurtransferase [EC:2.8.1.11],0.07,0.84509804,KEGG
K26702,Poxviridae RNA polymerase RPO18,0.07,0.84509804,KEGG
K18849,25S rRNA (adenine2142-N1)-methyltransferase [EC:2.1.1.286],0.07,0.84509804,KEGG
K04450,cyclic AMP-dependent transcription factor ATF-2,0.07,0.84509804,KEGG
K13644,choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2],0.07,0.84509804,KEGG
K16212,4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281],0.07,0.84509804,KEGG
K13661,GumC protein,0.07,0.84509804,KEGG
K17552,protein phosphatase 1 regulatory subunit 10,0.07,0.84509804,KEGG
K07040,DUF177 domain-containing protein,0.07,0.84509804,KEGG
K07042,probable rRNA maturation factor,0.07,0.84509804,KEGG
K03612,H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit G,0.07,0.84509804,KEGG
K24112,petrobactin synthase [EC:2.-.-.-],0.07,0.84509804,KEGG
K24116,N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-],0.07,0.84509804,KEGG
K21093,C-C motif chemokine 16,0.07,0.84509804,KEGG
K21550,5-hydroxyfuranocoumarin 5-O-methyltransferase [EC:2.1.1.69],0.07,0.84509804,KEGG
K06200,carbon starvation protein,0.07,0.84509804,KEGG
K03189,urease accessory protein,0.07,0.84509804,KEGG
K12386,cystinosin,0.07,0.84509804,KEGG
K03652,DNA-3-methyladenine glycosylase [EC:3.2.2.21],0.07,0.84509804,KEGG
K21571,starch-binding outer membrane protein SusE/F,0.07,0.84509804,KEGG
K11061,probable enterotoxin C,0.07,0.84509804,KEGG
K20258,PA-I galactophilic lectin,0.07,0.84509804,KEGG
K24147,proofreading thioesterase EntH,0.07,0.84509804,KEGG
K07092,uncharacterized protein,0.07,0.84509804,KEGG
K21581,desmethylxanthohumol 6'-O-methyltransferase [EC:2.1.1.338],0.07,0.84509804,KEGG
K10214,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase [EC:1.17.99.3]",0.07,0.84509804,KEGG
K21597,cell wall integrity transcriptional regulator CAS5,0.07,0.84509804,KEGG
K07560,D-aminoacyl-tRNA deacylase [EC:3.1.1.96],0.07,0.84509804,KEGG
K01035,acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9],0.07,0.84509804,KEGG
K24621,very-long-chain ceramide synthase [EC:2.3.1.297],0.07,0.84509804,KEGG
K23301,"menaquinone reductase, iron-sulfur cluster-binding subunit [EC:1.97.-.-]",0.07,0.84509804,KEGG
K01047,secretory phospholipase A2 [EC:3.1.1.4],0.07,0.84509804,KEGG
K15909,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 2 [EC:3.1.3.86]",0.07,0.84509804,KEGG
K20291,conserved oligomeric Golgi complex subunit 4,0.07,0.84509804,KEGG
K12898,heterogeneous nuclear ribonucleoprotein F/H,0.07,0.84509804,KEGG
K05407,platelet factor 4,0.07,0.84509804,KEGG
K01078,acid phosphatase [EC:3.1.3.2],0.07,0.84509804,KEGG
