id	V-score	VL-score	db	name
K18345	10.0	3.110252917	KEGG	vanSB, vanS, vanSD; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18349	10.0	3.243286146	KEGG	vanRC, vanRE, vanRG; two-component system, OmpR family, response regulator VanR
K18350	10.0	3.012415375	KEGG	vanSC, vanSE, vanSG; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18351	10.0	3.024485668	KEGG	vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]
K18352	8.97	2.952792443	KEGG	vanRAc; two-component system, OmpR family, response regulator VanR
K18379			KEGG	hpaA; type III secretion regulatory protein HpaA
K18400			KEGG	KANSL1; KAT8 regulatory NSL complex subunit 1
K18401			KEGG	KANSL2; KAT8 regulatory NSL complex subunit 2
K18435	0.09	0.954242509	KEGG	SOX9; transcription factor SOX9 (SOX group E)
K18444	10.0	3.127104798	KEGG	rrp1; two-component system, glycerol uptake and utilization response regulator
K18476	0.69	1.838849091	KEGG	tetR; TetR/AcrR family transcriptional regulator, tetracycline repressor protein
K18492	0.01	0.0	KEGG	ISL2; insulin gene enhancer protein ISL-2
K18494	0.08	0.903089987	KEGG	SETDB2; [histone H3]-lysine9 N-trimethyltransferase SETDB2 [EC:2.1.1.355]
K18502			KEGG	dsrA; small regulatory RNA DsrA
K18503			KEGG	chiX, sroB; small regulatory RNA ChiX
K18504			KEGG	arcZ; small regulatory RNA ArcZ
K18505			KEGG	glmZ; small regulatory RNA GlmZ
K18506			KEGG	sgrS; small regulatory RNA SgrS
K18507			KEGG	ryhB; small regulatory RNA RyhB
K18508			KEGG	rybB; small regulatory RNA RybB
K18509			KEGG	rydC; small regulatory RNA RydC
K18510			KEGG	fnrS; small regulatory RNA FnrS
K18511			KEGG	micA; small regulatory RNA MicA
K18512			KEGG	micC; small regulatory RNA MicC
K18513			KEGG	micF; small regulatory RNA MicF
K18514			KEGG	mgrR; small regulatory RNA MgrR
K18515			KEGG	csrB; small regulatory RNA CsrB
K18516			KEGG	csrC; small regulatory RNA CsrC
K18517			KEGG	dicF; small regulatory RNA DicF
K18518			KEGG	rprA; small regulatory RNA RprA
K18519			KEGG	rseX; small regulatory RNA RseX
K18520			KEGG	cyaR, ryeE; small regulatory RNA CyaR
K18521			KEGG	gcvB; small regulatory RNA GcvB
K18522			KEGG	omrA, rygA; small regulatory RNA OmrA
K18523			KEGG	omrB, rygB; small regulatory RNA OmrB
K18524			KEGG	symR; sRNA antisense regulator of SymE protein
K18525			KEGG	gadY; small regulatory RNA GadY
K18526			KEGG	istR; sRNA antisense regulator of TisB protein
K18527			KEGG	spf; small regulatory RNA Spot 42
K18528			KEGG	oxyS; small regulatory RNA OxyS
K18531			KEGG	frvR; putative frv operon regulatory protein
K18658			KEGG	ASH1; transcriptional regulatory protein ASH1
K18663	6.51	2.813580989	KEGG	ASCC3; activating signal cointegrator complex subunit 3 [EC:5.6.2.4]
K18666			KEGG	ASCC1; activating signal cointegrator complex subunit 1
K18667			KEGG	ASCC2; activating signal cointegrator complex subunit 2
K18671	1.23	2.089905111	KEGG	HDAC10; histone deacetylase 10 [EC:3.5.1.98]
K18710			KEGG	SLBP; histone RNA hairpin-binding protein
K18751			KEGG	PNRC2; proline-rich nuclear receptor coactivator 2
K18753	0.26	1.414973348	KEGG	ZFP36L; butyrate response factor
K18759			KEGG	EDC1_2; enhancer of mRNA-decapping protein 1/2
K18774			KEGG	PNRC1; proline-rich nuclear receptor coactivator 1
K18830	10.0	4.44836617	KEGG	pezA; HTH-type transcriptional regulator / antitoxin PezA
K18831	5.79	2.762678564	KEGG	higA; HTH-type transcriptional regulator / antitoxin HigA
K18834			KEGG	WRKY1; WRKY transcription factor 1
K18835			KEGG	WRKY2; WRKY transcription factor 2
K18863			KEGG	rdlA_B_C_D; sRNA antisense regulator of LdrA/B/C/D protein
K18864			KEGG	sibA; sRNA antisense regulator of IbsA protein
K18865			KEGG	sibB; sRNA antisense regulator of IbsB protein
K18867			KEGG	sibC; sRNA antisense regulator of IbsC protein
K18868			KEGG	sibD; sRNA antisense regulator of IbsD protein
K18869			KEGG	sibE; sRNA antisense regulator of IbsE protein
K18870			KEGG	sokB; sRNA antisense regulator of MokB and HokB protein
K18871			KEGG	sokC; sRNA antisense regulator of MokC and HokC protein
K18872			KEGG	ohsC; sRNA antisense regulator of ShoB protein
K18878			KEGG	UPA20; BHLH transcription factor Upa20
K18900	4.05	2.607455023	KEGG	bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC
K18905	1.92	2.283301229	KEGG	ameR, rmiR; TetR/AcrR family transcriptional regulator, repressor of the ameABC operon
K18906	2.2	2.342422681	KEGG	mgrA; MarR family transcriptional regulator, multiple gene regulator MgrA
K18907	8.04	2.905256049	KEGG	norG; GntR family transcriptional regulator, regulator for abcA and norABC
K18909	4.22	2.625312451	KEGG	mepR; MarR family transcriptional regulator, repressor for mepA
K18918	1.38	2.139879086	KEGG	relB; RHH-type transcriptional regulator, rel operon repressor / antitoxin RelB
K18927	3.16	2.499687083	KEGG	lldR; LysR family transcriptional regulator, L-lactate utilization regulator
K18937	0.12	1.079181246	KEGG	lfrR; TetR/AcrR family transcriptional regulator, repressor for lfrA
K18938	0.61	1.785329835	KEGG	qacR; TetR/AcrR family transcriptional regulator, repressor for qacA
K18939	0.72	1.857332496	KEGG	lmrA, yxaF; TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor
K18940	10.0	3.09131516	KEGG	arlS; two-component system, OmpR family, sensor histidine kinase ArlS [EC:2.7.13.3]
K18941	10.0	3.274619619	KEGG	arlR; two-component system, OmpR family, response regulator ArlR
K18946	10.0	3.28780173	KEGG	gp32, ssb; Straboviridae single-stranded DNA-binding protein
K18954	5.48	2.738780558	KEGG	pobR; AraC family transcriptional regulator, transcriptional activator of pobA
K18955	10.0	3.834166284	KEGG	whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
K18956	0.08	0.903089987	KEGG	whiB5; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
K18957	4.01	2.603144373	KEGG	whiB6; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
K18958	10.0	3.591064607	KEGG	whiB7; WhiB family transcriptional regulator, redox-sensing transcriptional regulator
K18984	0.01	0.0	KEGG	ssaE; secretion system chaperone SsaE
K18986	8.62	2.935507266	KEGG	ihk; two-component system, OmpR family, sensor kinase Ihk [EC:2.7.13.3]
K18987	10.0	3.352375495	KEGG	irr; two-component system, OmpR family, response regulator Irr
K18991	5.66	2.752816431	KEGG	mtrA; AraC family transcriptional regulator, activator of mtrCDE
K18992	1.05	2.021189299	KEGG	cmeR; TetR/AcrR family transcriptional regulator, cmeABC operon repressor
K18997	0.21	1.322219295	KEGG	cbpM; chaperone modulatory protein CbpM
K19000	0.01	0.0	KEGG	rof; Rho-binding antiterminator
K19024			KEGG	AP5S1; AP-5 complex subunit sigma-1
K19047	0.23	1.361727836	KEGG	tetC; TetR/AcrR family transcriptional regulator, repressor of tetCD
K19056	3.51	2.545307116	KEGG	tetD; AraC family transcriptional regulator, transposon Tn10 TetD protein
K19057	0.85	1.929418926	KEGG	merD; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K19060	0.02	0.301029996	KEGG	mphR; TetR/AcrR family transcriptional regulator, macrolide resistance operon repressor
K19077	6.92	2.840106094	KEGG	graS; two-component system, OmpR family, sensor histidine kinase GraS [EC:2.7.13.3]
K19078	10.0	3.100370545	KEGG	graR; two-component system, OmpR family, response regulator protein GraR
K19081	9.43	2.974511693	KEGG	braS, bceS; two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]
K19082	10.0	3.086003706	KEGG	braR, bceR; two-component system, OmpR family, response regulator protein BraR/BceR
K19192			KEGG	SAP130; histone deacetylase complex subunit SAP130
K19193			KEGG	SAP25; histone deacetylase complex subunit SAP25
K19201			KEGG	SUDS3, SAP45; Sin3 histone deacetylase corepressor complex component SDS3
K19202			KEGG	SAP30; histone deacetylase complex subunit SAP30
K19238	0.07	0.84509804	KEGG	pmrD; signal transduction protein PmrD
K19242	4.16	2.619093331	KEGG	citR; LysR family transcriptional regulator, repressor for citA
K19333	4.98	2.697229343	KEGG	kdgR; IclR family transcriptional regulator, KDG regulon repressor
K19335	0.44	1.643452676	KEGG	bdcR; TetR/AcrR family transcriptional regulator, repressor for divergent bdcA
K19337	3.45	2.537819095	KEGG	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
K19338	4.53	2.656098202	KEGG	nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein
K19339	0.13	1.113943352	KEGG	nosR; NosR/NirI family transcriptional regulator, nitrous oxide reductase regulator
K19342			KEGG	nosL; copper chaperone NosL
K19343	0.06	0.77815125	KEGG	nirI; NosR/NirI family transcriptional regulator, nitrite reductase regulator
K19400	0.02	0.301029996	KEGG	LZTFL1; leucine zipper transcription factor-like protein 1
K19411	0.76	1.880813592	KEGG	mcsA; protein arginine kinase activator
K19413	0.45	1.653212514	KEGG	KDM1B, AOF1, LSD2; lysine-specific histone demethylase 1B [EC:1.-.-.-]
K19415			KEGG	PHF8, JHDM1F; [histone H3]-dimethyl-L-lysine9 demethylase [EC:1.14.11.65 1.14.11.-]
K19417	5.34	2.727541257	KEGG	slrR; XRE family transcriptional regulator, biofilm formation regulator
K19432	0.17	1.230448921	KEGG	slrA; anti-repressor of SlrR
K19438	2.78	2.444044796	KEGG	US11; Simplexvirus RNA-binding protein
K19441	1.0	2.0	KEGG	US1; Simplexvirus transcriptional regulator ICP22
K19442	1.0	2.0	KEGG	ICP8, DBP, UL29; Simplexvirus major DNA-binding protein
K19445	1.0	2.0	KEGG	ICP4, RS1; Simplexvirus major viral transcription factor ICP4
K19449	10.0	4.335217116	KEGG	sinR; XRE family transcriptional regulator, master regulator for biofilm formation
K19462	1.0	2.0	KEGG	BZLF1; Lymphocryptovirus trans-activator protein BZLF1
K19463	1.0	2.0	KEGG	BHRF1; Lymphocryptovirus apoptosis regulator BHRF1
K19487			KEGG	SFP1; transcription factor SFP1
K19488			KEGG	DMRT1; doublesex- and mab-3-related transcription factor 1
K19489			KEGG	DMRT2; doublesex- and mab-3-related transcription factor 2
K19490			KEGG	DMRT3; doublesex- and mab-3-related transcription factor 3
K19491	0.01	0.0	KEGG	DMRT4_5, DMRTA; doublesex- and mab-3-related transcription factor 4/5
K19492			KEGG	DMRT6, DMRTB; doublesex- and mab-3-related transcription factor 6
K19493			KEGG	DMRT7, DMRTC2; doublesex- and mab-3-related transcription factor 7
K19494			KEGG	DMRT8, DMRTC1; doublesex- and mab-3-related transcription factor 8
K19505	2.43	2.385606274	KEGG	gfrR; sigma-54 dependent transcriptional regulator, gfr operon transcriptional activator
K19521			KEGG	RFX6; regulatory factor X 6
K19555	0.19	1.278753601	KEGG	spvR; LysR family transcriptional regulator, spv operon transcriptional activator
K19575	1.89	2.276461804	KEGG	bmrR; MerR family transcriptional regulator, activator of bmr gene
K19587	0.55	1.740362689	KEGG	oqxR; Rrf2 family transcriptional regulator, repressor of oqxAB
K19591	3.63	2.559906625	KEGG	cueR; MerR family transcriptional regulator, copper efflux regulator
K19592	1.56	2.193124598	KEGG	golS; MerR family transcriptional regulator, gold-responsive activator of gol and ges genes
K19607	10.0	3.281941933	KEGG	RPGR; X-linked retinitis pigmentosa GTPase regulator
K19609	10.0	3.029383778	KEGG	pfeS, pirS; two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]
K19610	10.0	3.26904571	KEGG	pfeR, pirR; two-component system, OmpR family, response regulator PfeR
K19616	10.0	3.256717746	KEGG	fitF; two-component system, sensor histidine kinase and response regulator FitF [EC:2.7.13.3]
K19617	5.03	2.701567985	KEGG	fitH; two-component system, response regulator FitH
K19618	1.22	2.086359831	KEGG	fitG; LysR family transcriptional regulator, activator of insecticidal toxin
K19621	10.0	3.022840611	KEGG	phcS; two-component system, sensor histidine kinase PhcS [EC:2.7.13.3]
K19622	10.0	3.302979937	KEGG	phcR; two-component system, response regulator PhcR
K19623	5.64	2.751279104	KEGG	phcQ; two-component system, probable response regulator PhcQ
K19624	0.24	1.380211242	KEGG	phcA; LysR family transcriptional regulator, virulence genes transcriptional regulator
K19640	0.8	1.903089987	KEGG	hypX, hoxX; putative two-component system protein, hydrogenase maturation factor HypX/HoxX
K19641	5.77	2.761175813	KEGG	hupR, hoxA; two-component system, NtrC family, response regulator HupR/HoxA
K19661	10.0	3.110926242	KEGG	hupT, hoxJ; two-component system, NtrC family, sensor histidine kinase HupT/HoxJ [EC:2.7.13.3]
K19666	10.0	3.405517107	KEGG	solR, cepR, tofR; LuxR family transcriptional regulator, quorum-sensing system regulator SolR
K19667	0.02	0.301029996	KEGG	xpsR; transcriptional activator of eps genes
K19688			KEGG	bssR; biofilm regulator BssR
K19690	8.27	2.91750551	KEGG	CHK1; osomolarity two-component system, sensor histidine kinase CHK1 [EC:2.7.13.3]
K19691	10.0	3.214843848	KEGG	NIK1, TCSC; osomolarity two-component system, sensor histidine kinase NIK1 [EC:2.7.13.3]
K19692	10.0	3.295347148	KEGG	TCSA; osomolarity two-component system, sensor histidine kinase TcsA [EC:2.7.13.3]
K19693	3.98	2.599883072	KEGG	tfoS; AraC family transcriptional regulator, chitin signaling transcriptional activator
K19694	10.0	3.416307587	KEGG	chiS; two-component system, sensor histidine kinase ChiS
K19707	3.42	2.534026106	KEGG	rsbQ; sigma-B regulation protein RsbQ
K19731	10.0	3.371067862	KEGG	cciR; LuxR family transcriptional regulator, quorum-sensing system regulator CciR
K19732	10.0	3.211921084	KEGG	traR; LuxR family transcriptional regulator, activator of conjugal transfer of Ti plasmids
K19733	8.27	2.91750551	KEGG	sinR, avsR; LuxR family transcriptional regulator, quorum-sensing system regulator SinR
K19734	10.0	3.104487111	KEGG	expR; LuxR family transcriptional regulator, quorum-sensing system regulator ExpR
K19735	0.06	0.77815125	KEGG	mvfR, pqsR; LysR family transcriptional regulator, quorum-sensing system regulator MvfR
K19736	3.5	2.544068044	KEGG	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
K19775	10.0	3.006893708	KEGG	exuR; GntR family transcriptional regulator, hexuronate regulon transcriptional repressor
K19776	10.0	3.032215703	KEGG	dgoR; GntR family transcriptional regulator, galactonate operon transcriptional repressor
K19777	0.06	0.77815125	KEGG	hdeA; acid stress chaperone HdeA
K19778	0.19	1.278753601	KEGG	hdeB; acid stress chaperone HdeB
K19780	0.35	1.544068044	KEGG	ralA, rcbA; antisense regulator of RalR protein
K19798	0.03	0.477121255	KEGG	GIS1; transcriptional activator/repressor GIS1
K19799	0.07	0.84509804	KEGG	RPH1; DNA damage-responsive transcriptional repressor / [histone H3]-trimethyl-L-lysine36 demethylase [EC:1.14.11.69]
K19807			KEGG	SMP1; transcription factor SMP1
K19808			KEGG	ARG80, ARGR1; arginine metabolism regulation protein I
K19815			KEGG	HOT1; high-osmolarity-induced transcription protein 1
K19816	0.08	0.903089987	KEGG	MSS11; transcription activator MSS11
K19821	1.25	2.096910013	KEGG	SERPINB2, PAI2; plasminogen activator inhibitor 2
K19848			KEGG	HKR1; signaling mucin HKR1
K19849	0.04	0.602059991	KEGG	MSB2; signaling mucin MSB2
K19929			KEGG	CDK5R2; cyclin-dependent kinase 5 activator 2
K19930			KEGG	SRCIN1, SNIP; SRC kinase signaling inhibitor 1
K19932	0.12	1.079181246	KEGG	NCS1; neuronal calcium sensor
K19933			KEGG	CADPS; calcium-dependent secretion activator
K19942	0.11	1.041392685	KEGG	GAS8, DRC4; dynein regulatory complex subunit 4
K20046	0.17	1.230448921	KEGG	SLA1; actin cytoskeleton-regulatory complex protein SLA1
K20047	0.52	1.716003344	KEGG	PAN1; actin cytoskeleton-regulatory complex protein PAN1
K20048			KEGG	END3; actin cytoskeleton-regulatory complex protein END3
K20091	10.0	4.021478732	KEGG	CHD2; chromodomain-helicase-DNA-binding protein 2 [EC:5.6.2.-]
K20092	10.0	4.39104102	KEGG	CHD1L; chromodomain-helicase-DNA-binding protein 1-like [EC:5.6.2.-]
K20104			KEGG	EGL1; programmed cell death activator egl-1 EGL-1
K20176	0.02	0.301029996	KEGG	SGSM3, MAP; small G protein signaling modulator 3
K20213			KEGG	RUN; RUNX transcription factor Runt
K20214			KEGG	LZ; RUNX transcription factor Lozenge
K20225	0.02	0.301029996	KEGG	CIC; capicua transcriptional repressor
K20252	3.08	2.488550717	KEGG	cinR; LuxR family transcriptional regulator, quorum-sensing system regulator CinR
K20253	1.99	2.298853076	KEGG	bisR; LuxR family transcriptional regulator, quorum-sensing system regulator BisR
K20263	1.79	2.252853031	KEGG	fusK; two-component system, NarL family, sensor histidine kinase FusK [EC:2.7.13.3]
K20264	10.0	3.603144373	KEGG	fusR; two-component system, NarL family, response regulator FusR
K20271	0.23	1.361727836	KEGG	accR; DeoR family transcriptional regulator, repressor of opine catabolism and conjugal transfer
K20272			KEGG	traM; TraR antiactivator
K20325	0.15	1.176091259	KEGG	fhrR; TetR/AcrR family transcriptional regulator, Clp-modulated transcription factor
K20329	0.34	1.531478917	KEGG	qsmR; IclR family transcriptional regulator, positive regulator for flagellar biogenesis
K20330	0.63	1.799340549	KEGG	toxJ; LuxR family transcriptional regulator, activator of tox operons
K20334	10.0	3.117933835	KEGG	cviR; LuxR family transcriptional regulator, quorum-sensing system regulator CviR
K20338			KEGG	rot; MarR family transcriptional regulator, global regulator for virulence
K20339	1.07	2.029383778	KEGG	agrC2; two-component system, LytTR family, sensor histidine kinase AgrC2 [EC:2.7.13.3]
K20340	4.71	2.673020907	KEGG	agrA2; two-component system, LytTR family, response regulator AgrA2
K20342	7.01	2.845718018	KEGG	comR; HTH-type transcriptional regulator, regulator for ComX
K20373	9.01	2.954724791	KEGG	rgg2; HTH-type transcriptional regulator, SHP2-responsive activator
K20374	6.21	2.7930916	KEGG	rgg3; HTH-type transcriptional regulator, SHP3-responsive repressor
K20375	5.72	2.757396029	KEGG	ropB, rgg1; HTH-type transcriptional regulator, pheromone-responsive regulator
K20377			KEGG	prgX; HTH-type transcriptional regulator, major conjugation operon repressor
K20380			KEGG	traA; HTH-type transcriptional regulator, pheromone-responsive repressor
