Protein	Contig	Genome	Viral Probability (annotate)	Viral Confidence Level (annotate)	Viral Probability (de-novo)	Viral Confidence Level (de-novo)	Classification (annotate)	Function (annotate)	AVG-like Probability (de-novo)	AVG-like Confidence Level (de-novo)	Final AVG Probability (de-novo)	Final AVG Confidence Level (de-novo)
vRhyme_bin_11__MHr2D2E2F_000000121636_2	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9308351	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_3	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.92311925	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_4	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9247848	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_5	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.86261827	medium	0.8881	high	regulatory	Global regulator protein family	0.5023	high	0.4461	high
vRhyme_bin_11__MHr2D2E2F_000000121636_6	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9425436	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_7	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9526317	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_8	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9544211	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_9	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9677466	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_10	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.95508724	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_11	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9552432	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_12	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.94643265	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_13	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9302537	high	0.955	high	unclassified	DNA methylase	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_14	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.9083088	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_15	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.82506824	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_16	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.74702185	medium	1.0	very high	unclassified	norQ; nitric oxide reductase NorQ protein	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000121636_17	vRhyme_bin_11__MHr2D2E2F_000000121636	MHr2D2E2F_vRhyme_bin_11	0.38611177	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_1	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.418461	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_2	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.3916941	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_3	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.33950463	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_4	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.7865282	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_5	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.48021713	low	0.9506	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_6	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.4036197	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_7	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.43483627	low	0.904	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_8	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.4716099	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_9	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.5739789	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_10	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.64615214	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_11	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.7087995	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_12	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.7241785	medium	0.9541	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_13	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.77765447	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_14	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.7279813	medium	1.0	very high	unclassified	K09005; uncharacterized protein	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_15	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.80932605	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000136596_16	vRhyme_bin_11__MHr2D2E2F_000000136596	MHr2D2E2F_vRhyme_bin_11	0.80932605	medium	0.9546	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_1	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.7706905	medium	0.959	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_2	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.7706905	medium	0.9021	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_3	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.74329793	medium	0.858	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_4	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.6419182	medium	0.8967	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_5	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.33880317	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_6	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.3418698	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_7	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.33113208	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_8	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.32735923	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_9	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.3109696	low	0.9126	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_10	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.29164466	low	0.8439	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_11	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.26092434	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_12	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.2314821	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_13	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.21604913	low	0.9293	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_14	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.2012022	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_15	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.33513653	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_16	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.31519136	low	0.9603	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_17	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.26705727	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_18	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.25351793	low	0.9537	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_19	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.11661035	low	0.9579	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_20	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.23615324	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_21	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.13650793	low	0.8856	high	unclassified	herA; DNA double-strand break repair helicase HerA and related ATPase	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_22	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.06054886	low	0.9504	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_23	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.26954952	low	0.8921	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_24	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.2552975	low	0.9503	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_25	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.2996447	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_26	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.31404138	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_27	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.33339635	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000151933_28	vRhyme_bin_11__MHr2D2E2F_000000151933	MHr2D2E2F_vRhyme_bin_11	0.17461096	low	1.0	very high	unclassified	D12 class N6 adenine-specific DNA methyltransferase	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_1	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.77148086	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_2	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.7404804	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_3	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.20383388	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_4	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.3245454	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_5	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.33388326	low	1.0	very high	metabolic	ABC.SN.P; NitT/TauT family transport system permease protein	1.0	very high	1.0	very high
vRhyme_bin_11__MHr2D2E2F_000000167594_6	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.32763138	low	0.9479	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_7	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.276781	low	1.0	very high	unclassified	ABC.SN.A; NitT/TauT family transport system ATP-binding protein	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_8	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.762728	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_9	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.7348852	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_10	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.85915375	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_11	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.82254153	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_12	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8257377	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_13	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.82617897	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_14	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8474237	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_15	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.87256783	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_16	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.87533873	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_17	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8742875	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_18	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.89159423	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_19	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9065475	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_20	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9146694	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_21	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.91644704	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_22	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9239486	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_23	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9415843	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_24	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.93925697	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_25	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.93632615	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_26	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.93614036	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_27	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9353574	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_28	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8949	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_29	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.88866556	medium	1.0	very high	unclassified	HNH endonuclease	0.0852	medium	0.0852	medium
vRhyme_bin_11__MHr2D2E2F_000000167594_30	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8873222	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_31	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9269489	high	1.0	very high	unclassified	PD-(D/E)XK endonuclease	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_32	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.9055893	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000167594_33	vRhyme_bin_11__MHr2D2E2F_000000167594	MHr2D2E2F_vRhyme_bin_11	0.8927077	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_1	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.979761	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_2	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.979761	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_3	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.97737926	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_4	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.97737926	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_5	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.97737926	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_6	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9701801	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_7	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.96030223	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_8	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9579338	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_9	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9521454	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_10	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.94980794	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_11	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9500675	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_12	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9500675	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_13	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9500675	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_14	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.95031905	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_15	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9276617	high	1.0	very high	unclassified	Family of unknown function (DUF6283)	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_16	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9324585	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_17	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.93215877	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_18	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9313706	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_19	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.8541001	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_20	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.86161673	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_21	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.84976417	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_22	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.85227597	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_23	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.7876754	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_24	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.75806737	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_25	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.7612738	medium	0.9521	high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_26	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.8902263	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_27	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.888772	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_28	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.8947655	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_29	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.89508754	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_30	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.8859569	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000172760_31	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.9107021	medium	1.0	very high	unclassified		1.0	very high	1.0	very high
vRhyme_bin_11__MHr2D2E2F_000000172760_32	vRhyme_bin_11__MHr2D2E2F_000000172760	MHr2D2E2F_vRhyme_bin_11	0.78450245	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000251315_1	vRhyme_bin_11__MHr2D2E2F_000000251315	MHr2D2E2F_vRhyme_bin_11	0.6268832	medium	1.0	very high	unclassified	ku; DNA end-binding protein Ku	0.0	low	0.0	low
vRhyme_bin_11__MHr2D2E2F_000000251315_2	vRhyme_bin_11__MHr2D2E2F_000000251315	MHr2D2E2F_vRhyme_bin_11	0.69891584	medium	1.0	very high	unclassified		0.0	low	0.0	low
